CMTE_ID,CMTE_NM,TTL_DISBURSEMENTS,TOTAL_TRANS_AMT,TRANSACTION_COUNT,AVG_TRANSACTION_SIZE,EFFICIENCY_CLASS,PTY_GROUP
C00821611,ASIAN AMERICANS FOR CHANGE FUND,58365.99,115365.0,16.0,7210.3125,MODERATE,DEM
C00821629,"TRUE WEST PAC, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00821652,AMERICAN LIBERTY ACTION PAC,0.0,41496.0,1.0,41496.0,EFFICIENT,NON_PARTISAN
C00821710,AMPL ( ADVANCEMENT OF MINORITY POLITICAL LEADERS),0.0,0.0,0.0,0.0,INEFFICIENT,
C00821751,STRONGER AMERICA,0.0,0.0,0.0,0.0,INEFFICIENT,
C00821769,NEIGHBOR IN CONGRESS,,0.0,0.0,0.0,INEFFICIENT,
C00821777,SAMUEL'S SUPER PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00821819,OLD DRUM CONSERVATIVE PAC,,0.0,0.0,0.0,INEFFICIENT,
C00821892,BEEHIVE PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00821934,"MAGA.COM, INC",0.0,0.0,0.0,0.0,INEFFICIENT,
C00821942,PINK IS THE NEW BLUE!,14930.0,14930.0,1.0,14930.0,EFFICIENT,DEM
C00821975,ENERGIZE OUR FUTURE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00796003,IMPACT VETS INC.,,0.0,0.0,0.0,INEFFICIENT,
C00796045,TRUTH AND COURAGE PAC,25897658.83,32247635.0,81.0,398118.95061728393,EFFICIENT,BIPARTISAN
C00796177,BUCKEYE FREEDOM FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00796227,GEORGIA DEMOCRATS FOR CHANGE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00796243,UNITED COALITION FOR HIP HOP CULTURE,,0.0,0.0,0.0,INEFFICIENT,
C00796615,EQUANIMITY DEMOCRATS,,0.0,0.0,0.0,INEFFICIENT,
C00796847,FIX JERSEY NOW PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00796953,A BETTER KANSAS PAC,,0.0,0.0,0.0,INEFFICIENT,
C00797084,THE GUARDIAN SUPER PAC,10200.0,10200.0,3.0,3400.0,MODERATE,REP
C00797118,HONOR IN GOVERNMENT FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00797134,PACHECO SUPER PAC,,0.0,0.0,0.0,INEFFICIENT,
C00797274,GREEN FLORIDA,0.0,0.0,0.0,0.0,INEFFICIENT,
C00797332,TEXANS FOR FREEDOM,44388.44,44388.0,4.0,11097.0,EFFICIENT,REP
C00797340,BLUE CD2 NEW MEXICO USA,77606.43,77605.0,22.0,3527.5,MODERATE,DEM
C00800250,"GEORGIANS FOR STRONG FAMILIES, INC.",0.0,3950.0,1.0,3950.0,MODERATE,NON_PARTISAN
C00800524,"CHASE STELL FOR GEORGIA, INC.",,0.0,0.0,0.0,INEFFICIENT,
C00800995,DEMOCRATIC MESSAGING PROJECT,307153.99,327192.0,56.0,5842.714285714285,MODERATE,DEM
C00801126,FREE OHIO,0.0,0.0,0.0,0.0,INEFFICIENT,
C00801217,PRESCRIPTION FOR CHANGE PAC,,0.0,0.0,0.0,INEFFICIENT,
C00801449,REPUBLICAN ELECTION COMMITTEE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00801506,THE CONSORTIUM OF RETURNING CITIZENS,,0.0,0.0,0.0,INEFFICIENT,
C00794628,THE CONSERVATIVE CONSERVATION ACTION FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00794669,GEORGE WASHINGTON INITIATIVE ACTION FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00794719,"RESTORE COMMON SENSE, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00794768,RED WAVE PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00794891,AMERICAN LEADERSHIP ACTION,0.0,0.0,0.0,0.0,INEFFICIENT,
C00795120,THE FUTURE OF AMERICA SUPER PAC,,0.0,0.0,0.0,INEFFICIENT,
C00828319,MILLENNIAL CONGRESS COMMITTEE AKA THE CONGRESS FOR A MILLENNIAL SOCIETY,,0.0,0.0,0.0,INEFFICIENT,
C00828343,RELAY,189238.52,2199238.0,5.0,439847.6,EFFICIENT,DEM
C00828400,RON TO THE RESCUE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00828418,MAKE AMERICA FAIR,0.0,0.0,0.0,0.0,INEFFICIENT,
C00828491,AMERICAN FREEDOM NOW,0.0,0.0,0.0,0.0,INEFFICIENT,
C00828517,JOIN THE RED WAVE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00828525,"AAPI SUPER GAPPAC FUND, INC.",9362.82,4781.0,1.0,4781.0,MODERATE,NON_PARTISAN
C00828533,WORKER POWER PAC FOR GEORGIA,1030000.0,2060000.0,2.0,1030000.0,EFFICIENT,DEM
C00828608,HARDWORKING AMERICANS INC.,323688.45,343687.0,21.0,16366.047619047618,EFFICIENT,BIPARTISAN
C00828665,ELECT LIBERTY,,0.0,0.0,0.0,INEFFICIENT,
C00828673,RED ELEPHANT PAC,,0.0,0.0,0.0,INEFFICIENT,
C00828681,FINAL FIGHT FUND,,0.0,0.0,0.0,INEFFICIENT,
C00828715,PEOPLE'S PARTY OF USA,,0.0,0.0,0.0,INEFFICIENT,
C00828731,I-95 PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00828798,FUNDDONALDTRUMP,,0.0,0.0,0.0,INEFFICIENT,
C00828863,PROJECT NEPTUNE,,0.0,0.0,0.0,INEFFICIENT,
C00828921,CUT CRUZ PAC,2000.0,2000.0,1.0,2000.0,MODERATE,REP
C00828962,PATRIOTIC FREEDOM COALITION,,0.0,0.0,0.0,INEFFICIENT,
C00797407,GLENALE PARENTS UNITED,,0.0,0.0,0.0,INEFFICIENT,
C00797589,CONSERVATIVE LEADERS PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00797829,STOP HIM NOW,0.0,0.0,0.0,0.0,INEFFICIENT,
C00797860,ATAP,,0.0,0.0,0.0,INEFFICIENT,
C00797951,AMERICANS FOR ACTION,,0.0,0.0,0.0,INEFFICIENT,
C00797977,PARENTS AND STUDENTS FIRST OKLAHOMA,0.0,1598.0,1.0,1598.0,MODERATE,NON_PARTISAN
C00797985,STAND FOR COLORADO,0.0,0.0,0.0,0.0,INEFFICIENT,
C00798009,HEALTHCARE FREEDOM SUPER PAC,236503.23,256499.0,20.0,12824.95,EFFICIENT,BIPARTISAN
C00798355,AGENDA PAC,325.0,10325.0,2.0,5162.5,MODERATE,REP
C00798363,RESET DC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00798504,GOP WAGON,0.0,0.0,0.0,0.0,INEFFICIENT,
C00798520,BLACKCOPSMATTER:INDEPENDENTPOLICINGINTHEHOODS,,0.0,0.0,0.0,INEFFICIENT,
C00798538,CANNABIS VICTORY FUND,,0.0,0.0,0.0,INEFFICIENT,
C00798710,FREE AMERICA NOW,,0.0,0.0,0.0,INEFFICIENT,
C00801803,SOS AMERICA PAC,5390117.18,10109601.0,890.0,11359.102247191011,EFFICIENT,REP
C00801845,AMERICAN PATRIOT ALLIANCE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00801878,LABOR LEGACY SUPERPAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00801910,FOOD AND WATER ACTION PAC,5554.47,5550.0,8.0,693.75,INEFFICIENT,DEM
C00802009,STOP SOCIALISM IN OC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00802082,ACCOUNTABILITY PROJECT,0.0,0.0,0.0,0.0,INEFFICIENT,
C00802140,FAIR ELECTIONS GROUP,,0.0,0.0,0.0,INEFFICIENT,
C00802207,ADVANCE LIBERTY PAC,182980.22,260979.0,13.0,20075.30769230769,EFFICIENT,BIPARTISAN
C00802215,VOTE THE R,0.0,0.0,0.0,0.0,INEFFICIENT,
C00802314,MUSKOGEE DIVERSITY COALITION,,0.0,0.0,0.0,INEFFICIENT,
C00802389,GIVEGREEN UNITED ACTION,38902.02,1805265.0,641.0,2816.3260530421217,MODERATE,DEM
C00802652,ANDY'S FIGHT,0.0,0.0,0.0,0.0,INEFFICIENT,
C00802793,PENNSYLVANIA CONSERVATIVE FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00802801,WEB 3.0 PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00802892,AMERICA THE GREAT PAC,,0.0,0.0,0.0,INEFFICIENT,
C00808790,STUDENT GUARDIAN PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00808832,UNITED ALLIANCE OF AMERICA,,0.0,0.0,0.0,INEFFICIENT,
C00808865,ADVOCATE FOR USA,,0.0,0.0,0.0,INEFFICIENT,
C00808915,DEADHEADS FOR DEMOCRATS,,0.0,0.0,0.0,INEFFICIENT,
C00809087,"GARDEN STATE ADVANCE, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00809095,THE AMERICAN SOS PROJECT PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00640458,NJ7 CITIZENS FOR CHANGE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00803957,TRUE MICHIGAN PAC,0.0,15084.0,1.0,15084.0,EFFICIENT,NON_PARTISAN
C00804005,STEPHAN MCCLURE,,0.0,0.0,0.0,INEFFICIENT,
C00804104,WISCONSIN TRUTH PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00804146,DISTRICT 66 WESTSIDE BOARD OF EDUCATION,,0.0,0.0,0.0,INEFFICIENT,
C00804187,WEB3 FORWARD,0.0,0.0,0.0,0.0,INEFFICIENT,
C00804294,REDWOOD STELLAR PAC,,0.0,0.0,0.0,INEFFICIENT,
C00793471,LETS GO BRANDON PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00793695,"DEFEND AMERICAN VALUES, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00793869,ALASKANS FOR L.I.S.A. (LEADERSHIP IN A STRONG ALASKA),0.0,0.0,0.0,0.0,INEFFICIENT,
C00793893,SHUT DOWN SHERMAN,0.0,0.0,0.0,0.0,INEFFICIENT,
C00794180,"LETS GO, LLC",0.0,0.0,0.0,0.0,INEFFICIENT,
C00794396,SCHOOL FREEDOM FUND,1596941.98,4046932.0,30.0,134897.73333333334,EFFICIENT,BIPARTISAN
C00638031,CALIFORNIA 2020,0.0,0.0,0.0,0.0,INEFFICIENT,
C00638064,AMERICA FIRST AGENDA,,0.0,0.0,0.0,INEFFICIENT,
C00638163,POWER TO IMPEACH,0.0,0.0,0.0,0.0,INEFFICIENT,
C00784801,RESTORE AMERICA PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00784876,DEFEND OKLAHOMA VALUES,0.0,0.0,0.0,0.0,INEFFICIENT,
C00785071,AMERICANS AGAINST SEDITION,,0.0,0.0,0.0,INEFFICIENT,
C00785121,AFFORDABLE ENERGY FUND PAC,849999.75,874999.0,4.0,218749.75,EFFICIENT,DEM
C00785147,RESET OHIO PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00785550,CONSERVATIVE ACTION LEAGUE INC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00785568,SECURE ARIZONA'S FUTURE,21270.0,21270.0,1.0,21270.0,EFFICIENT,REP
C00785725,KEEP AMERICA FREE PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00785998,SAFEGUARD LIBERTY PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00786012,FREEDOM CONFERENCE PAC,0.0,17214.0,2.0,8607.0,MODERATE,NON_PARTISAN
C00804526,CONSERVATIVES FOR A STRONG AMERICA PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00804674,TRUTH & ACCOUNTABILITY PROJECT,0.0,0.0,0.0,0.0,INEFFICIENT,
C00804690,AMERICA 21 PAC,0.0,200000.0,1.0,200000.0,EFFICIENT,NON_PARTISAN
C00804732,CRYPTO INNOVATION,0.0,0.0,0.0,0.0,INEFFICIENT,
C00804773,CONNECTICUT PATRIOTS PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00804823,MAINSTREAM DEMOCRATS PAC,2573066.54,2573060.0,25.0,102922.4,EFFICIENT,DEM
C00804856,REPUBLICAN ACCOUNTABILITY PAC,36750840.41,44908261.0,2189.0,20515.42302421197,EFFICIENT,BIPARTISAN
C00804864,MINNICK FAMILY COMMITTEE,,0.0,0.0,0.0,INEFFICIENT,
C00804997,SECURE OUR FREEDOM ACTION FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00829721,EARLY VOTE ACTION PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00829747,MENTAL HEALTH MATTERS,,0.0,0.0,0.0,INEFFICIENT,
C00829762,NATIONAL GROUND WORK STRATEGIES - GRASS ROOTS TABLE,,0.0,0.0,0.0,INEFFICIENT,
C00829804,FAMILIES FOR PRISON REFORM PAC,,0.0,0.0,0.0,INEFFICIENT,
C00829820,AMERICANISM 24,0.0,0.0,0.0,0.0,INEFFICIENT,
C00829853,YE24 FOR REPARATIONS,,0.0,0.0,0.0,INEFFICIENT,
C00830067,SOUTH OC TAXPAYERS,0.0,0.0,0.0,0.0,INEFFICIENT,
C00830075,SOONER VALUES PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00830224,KENTUCKIANS FOR BALANCE,0.0,50000.0,1.0,50000.0,EFFICIENT,NON_PARTISAN
C00830331,AMERICANS FORMECONOMIC INDEPENDENCE,,0.0,0.0,0.0,INEFFICIENT,
C00830349,AMERICANS FOR ENERGY INDEPENDENCE,,0.0,0.0,0.0,INEFFICIENT,
C00791848,MOMS FOR LIBERTY ACTION,0.0,286000.0,4.0,71500.0,EFFICIENT,NON_PARTISAN
C00791863,DEMOCRATIC BILLBOARD PROJECT,,0.0,0.0,0.0,INEFFICIENT,
C00792028,WAKE UP NEW YORK,0.0,0.0,0.0,0.0,INEFFICIENT,
C00792093,VOTE BLUE MAJORITY,0.0,127097.0,22.0,5777.136363636364,MODERATE,NON_PARTISAN
C00792259,PUT UTAH FIRST PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00792408,"URBAN EMPOWERMENT ACTION PAC, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00792432,VETS4VETS INC.,0.0,0.0,0.0,0.0,INEFFICIENT,
C00792770,RESTORE LIBERTY PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00792978,LEAGUE OF HER OWN PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00792986,CONSERVATIVES FOR FREEDOM PAC,,0.0,0.0,0.0,INEFFICIENT,
C00807396,GRANITE STATE PROSPERITY PAC,0.0,10447.0,1.0,10447.0,EFFICIENT,NON_PARTISAN
C00807420,COMMON SENSE AMERICA ELECTION FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00807552,JENERATIONAL CHANGE,,0.0,0.0,0.0,INEFFICIENT,
C00807719,FREE AMERICA PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00777854,AGENDA FOR PROGRESS SUPER PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00778001,ENERGY COAST PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00778050,BLUE CONGRESS,,0.0,0.0,0.0,INEFFICIENT,
C00778084,"MISSOURI FIRST ACTION, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00778506,CONSERVATIVE ACTION COUNCIL INC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00778761,"AMERICA STRONG PAC, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00814509,BIENVENIDO ACTION PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00814624,ELECTION INTEGRITY PAC,0.0,753364.0,3.0,251121.33333333334,EFFICIENT,NON_PARTISAN
C00814640,TAKE BACK AMERICA PAC,,0.0,0.0,0.0,INEFFICIENT,
C00814707,PROTECTING WOMEN'S CHOICE,,0.0,0.0,0.0,INEFFICIENT,
C00814715,CHULA VISTA CITIZENS FOR A BETTER TOMORROW INC,,0.0,0.0,0.0,INEFFICIENT,
C00814806,1787 FUND,120291.0,120291.0,2.0,60145.5,EFFICIENT,REP
C00814921,VIRGINIA CONSERVATIVES FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00814988,THE BATTLE OF DALLAS FOUNDATION,,0.0,0.0,0.0,INEFFICIENT,
C00790477,"MAKE AMERICA GREAT AGAIN, AGAIN! INC.",0.0,1232803.0,1.0,1232803.0,EFFICIENT,NON_PARTISAN
C00790659,CENTER STREET PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00790808,NEW HAMPSHIRE PRINCIPLES PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00790857,RUN RUBEN RUN DRAFT COMMITTEE,0.0,20.0,1.0,20.0,INEFFICIENT,NON_PARTISAN
C00790923,"BUCKEYE LEADERSHIP FUND, INC.",7664535.5,7664529.0,32.0,239516.53125,EFFICIENT,REP
C00810200,AMERICAN FREEDOM TRUST,0.0,0.0,0.0,0.0,INEFFICIENT,
C00810267,REAL DEMOCRATS OF VIRGINIA,0.0,0.0,0.0,0.0,INEFFICIENT,
C00810325,FRIENDS OF CHAS GALLOWAY,,0.0,0.0,0.0,INEFFICIENT,
C00810358,BY OUR BLOOD,,0.0,0.0,0.0,INEFFICIENT,
C00810465,SHESUN PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00810499,THE JOSHUA SUPER PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00810556,EDUCATE TO INNOVATE,,0.0,0.0,0.0,INEFFICIENT,
C00810606,JUSTICE UNITES US PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00810689,DEMOCRACY FOR ALL,,0.0,0.0,0.0,INEFFICIENT,
C00810762,SENATE MAJORITY FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00810796,NO PARDONS,,0.0,0.0,0.0,INEFFICIENT,
C00789099,ACCOUNTABILITY WORKS,0.0,0.0,0.0,0.0,INEFFICIENT,
C00789339,"34N22, INC.",0.0,235000.0,2.0,117500.0,EFFICIENT,NON_PARTISAN
C00789545,FREEDOM DEFENSE PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00789727,FIGHT BACK PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00789826,THE DINOSAUR EXTINCTION FUND,,0.0,0.0,0.0,INEFFICIENT,
C00789933,CITIZENS ALLIANCE POLITICAL ACTION COMMITTEE INC.,0.0,435500.0,10.0,43550.0,EFFICIENT,REP
C00790006,PROTECT OHIO'S FUTURE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00790048,DEMOCRATIC MAJORITY LEADERSHIP COALITION,0.0,0.0,0.0,0.0,INEFFICIENT,
C00790170,BETTER SOLUTIONS,0.0,34926.0,1.0,34926.0,EFFICIENT,NON_PARTISAN
C00639088,"WOMENRUN, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00639344,TIME TO ACT PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00811513,AMERICA FIRST - OKLAHOMA,0.0,0.0,0.0,0.0,INEFFICIENT,
C00811612,COMMON SENSE KENTUCKY PAC,0.0,30000.0,2.0,15000.0,EFFICIENT,NON_PARTISAN
C00811802,PACIFIC NORTHWEST POLITICAL ACTION COMMITTEE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00811877,WE VOTE VALUES,0.0,0.0,0.0,0.0,INEFFICIENT,
C00812032,BLACK/BROWN PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00812156,UPWARD OPPORTUNITY PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00812164,FLOYD COUNTY CITIZENS FOR BETTER GOVERNMENT,,0.0,0.0,0.0,INEFFICIENT,
C00812230,TAKE BACK OREGON PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00805952,THE GREAT AMERICAN COMEBACK,0.0,0.0,0.0,0.0,INEFFICIENT,
C00806000,RESTORE TRUTH USA,,0.0,0.0,0.0,INEFFICIENT,
C00806075,ALASKANS FOR BRISTOL BAY ACTION,0.0,0.0,0.0,0.0,INEFFICIENT,
C00806083,TENNESSEE CONSERVATIVES PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00806158,TAKE BACK CONTROL PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00806216,SAVE AMERICA'S MILITARY PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00806315,HARD RESET,0.0,0.0,0.0,0.0,INEFFICIENT,
C00806406,NEW YORK FIRST,0.0,7747.0,1.0,7747.0,MODERATE,NON_PARTISAN
C00806448,JORDAN HENRY FOR GLENDALE CITY COUNCIL 2022,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815753,J STREET ACTION FUND,204995.0,211494.0,8.0,26436.75,EFFICIENT,REP
C00815779,DEMOCRACY PROTECTION PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815787,GEORGIANS PAC,,0.0,0.0,0.0,INEFFICIENT,
C00815837,PERMANENT MAJORITY,,0.0,0.0,0.0,INEFFICIENT,
C00815910,COMMITTEE TO ORGANIZE AND REMOVE ABUSERS PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815936,COALESCE MISSISSIPPI,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815969,N.C.P.,,0.0,0.0,0.0,INEFFICIENT,
C00816033,REAL REPUBLICAN REFORM PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00816173,TENNESSEE IMMIGRANT AND REFUGEE RIGHTS COALITION VOTES ACTION PAC,7753.0,7752.0,2.0,3876.0,MODERATE,DEM
C00816256,AMERICAN HEMP GROWERS SUPER PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00816298,RETAKE THE HOUSE 2022,,0.0,0.0,0.0,INEFFICIENT,
C00779314,THE FREEDOM FORWARD FUND,38853.58,38850.0,8.0,4856.25,MODERATE,BIPARTISAN
C00779488,WHAT'S NEXT AMERICA,0.0,0.0,0.0,0.0,INEFFICIENT,
C00779595,RSLC PAC,2234021.83,2984012.0,45.0,66311.37777777777,EFFICIENT,BIPARTISAN
C00780247,ST ROCCO FOUNDATION,0.0,0.0,0.0,0.0,INEFFICIENT,
C00817122,GOA VICTORY FUND,1280025.05,1291212.0,33.0,39127.63636363636,EFFICIENT,REP
C00817189,AMERICAN LIBERTY PROJECT,,0.0,0.0,0.0,INEFFICIENT,
C00817197,LEFT DEMOCRATS FOR AMERICA,0.0,0.0,0.0,0.0,INEFFICIENT,
C00817288,CONSERVATIVES FOR A BETTER AMERICA,0.0,0.0,0.0,0.0,INEFFICIENT,
C00817312,OHIO ADVOCATES FOR FREEDOM AND LIBERTY PAC,,0.0,0.0,0.0,INEFFICIENT,
C00817502,ALOHAAINA NATIONAL COMMITTEE INC,,0.0,0.0,0.0,INEFFICIENT,
C00817536,CLIMATE POWER ACTION,0.0,10060000.0,6.0,1676666.6666666667,EFFICIENT,NON_PARTISAN
C00817569,U.S. SUPER PAC,,0.0,0.0,0.0,INEFFICIENT,
C00817635,POSTERITY PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00817643,OUR FAMILIES FIRST,0.0,0.0,0.0,0.0,INEFFICIENT,
C00817684,SAVE COLORADO SUPER PAC,,0.0,0.0,0.0,INEFFICIENT,
C00817742,MS CONSERVATIVE ACTION PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00787507,THE REPUBLIC PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00787515,"RIGHT DIRECTION WOMEN, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00787564,ONWARD KENTUCKY,0.0,0.0,0.0,0.0,INEFFICIENT,
C00787671,FIREFIGHTERS COALITION OF AMERICA PAC,54975.36,65318.0,808.0,80.83910891089108,INEFFICIENT,BIPARTISAN
C00787887,"SNAKE RIVER CITIZENS FOR LIBERTY PAC, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00787945,BLUEWAVEAMERICA LLC,969235.5,1077851.0,85.0,12680.6,EFFICIENT,DEM
C00787960,ENERGY DRIVES AMERICA PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00787978,BATTLE BORN VALUES PAC,0.0,13459.0,1.0,13459.0,EFFICIENT,NON_PARTISAN
C00788075,CHANGE NEW YORK - SAVE AMERICA PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00788091,FIREBRAND PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00788315,PARENT PARTY SUPER PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00788430,POLICE OFFICER RIGHTS PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00788679,"GMI PAC, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00788851,OHIO LEADS,,0.0,0.0,0.0,INEFFICIENT,
C00788877,WYOMING VALUES,0.0,0.0,0.0,0.0,INEFFICIENT,
C00782037,TEAM PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00782086,OHIO WOMEN RISING,0.0,0.0,0.0,0.0,INEFFICIENT,
C00782144,LEAD THE WAY PAC,0.0,10756.0,1.0,10756.0,EFFICIENT,NON_PARTISAN
C00782227,DEFEND AMERICAN FREEDOM PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00782235,UNITED HEALTH FOUNDATION OF AMERICA,0.0,0.0,0.0,0.0,INEFFICIENT,
C00782508,CHANGE FOR ARIZONA 2024 PAC,45405.38,120405.0,5.0,24081.0,EFFICIENT,NON_PARTISAN
C00782656,ALABAMA CHRISTIAN CONSERVATIVES,0.0,0.0,0.0,0.0,INEFFICIENT,
C00782664,AMERICA FUND,0.0,23520585.0,39.0,603091.9230769231,EFFICIENT,NON_PARTISAN
C00782805,THE DOUGLASS PROJECT,0.0,0.0,0.0,0.0,INEFFICIENT,
C00782847,KEEPING AMERICA STRONG PAC,77956.38,77952.0,10.0,7795.2,MODERATE,REP
C00865717,FLIP THE 40TH,60600.35,60600.0,1.0,60600.0,EFFICIENT,DEM
C00865725,NEIGHBORS FOR RESULTS,1956217.82,2498674.0,81.0,30847.827160493827,EFFICIENT,DEM
C00865758,UNITE WA PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00865824,CHILD HOPE USA,,0.0,0.0,0.0,INEFFICIENT,
C00865923,BUILDING A STRONG AMERICA,0.0,328154.0,44.0,7458.045454545455,MODERATE,REP
C00865964,PA CONGRESSIONAL CONSERVATIVES FUND,0.0,1444127.0,5.0,288825.4,EFFICIENT,NON_PARTISAN
C00865980,CALIFORNIA COMMON SENSE TRUST,0.0,0.0,0.0,0.0,INEFFICIENT,
C00865998,LEHIGH VALLEY REPUBLICAN CONGRESSIONAL LEADERSHIP FUND,0.0,80.0,1.0,80.0,INEFFICIENT,NON_PARTISAN
C00866269,CENTRAL VALLEY VALUES PAC,809659.09,1259649.0,29.0,43436.1724137931,EFFICIENT,BIPARTISAN
C00866368,CONSERVATIVE VOTERS ALLIANCE,977611.87,977600.0,54.0,18103.703703703704,EFFICIENT,REP
C00866418,IMPACT 65,20000.0,20000.0,2.0,10000.0,EFFICIENT,DEM
C00866434,TENNESSEE MOMPAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00866467,SAVE CHESTER FIRE DEPARTMENT,,0.0,0.0,0.0,INEFFICIENT,
C00866517,GO AMERICA PAC,21299.33,26880.0,8.0,3360.0,MODERATE,REP
C00866574,YOUR TURN PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00866673,ALABAMA FAMILIES PAC,75818.9,75814.0,14.0,5415.285714285715,MODERATE,BIPARTISAN
C00866681,AMERICAN FORTITUDE,0.0,0.0,0.0,0.0,INEFFICIENT,
