CMTE_ID,CMTE_NM,TTL_RECEIPTS,TTL_DISBURSEMENTS,MEGADONOR_RECEIPTS,MEGADONOR_DEPENDENCY,DEPENDENCY_CLASS,PTY_GROUP
C00805952,THE GREAT AMERICAN COMEBACK,0.0,0.0,,0.0,BROAD_BASED,
C00806000,RESTORE TRUTH USA,,,,0.0,BROAD_BASED,
C00806075,ALASKANS FOR BRISTOL BAY ACTION,815.0,0.0,,0.0,BROAD_BASED,
C00806083,TENNESSEE CONSERVATIVES PAC,0.0,0.0,,0.0,BROAD_BASED,
C00806158,TAKE BACK CONTROL PAC,0.0,0.0,,0.0,BROAD_BASED,
C00806216,SAVE AMERICA'S MILITARY PAC,35.0,0.0,,0.0,BROAD_BASED,
C00806315,HARD RESET,4255.09,0.0,,0.0,BROAD_BASED,
C00806406,NEW YORK FIRST,0.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00806448,JORDAN HENRY FOR GLENDALE CITY COUNCIL 2022,0.0,0.0,,0.0,BROAD_BASED,
C00815753,J STREET ACTION FUND,240923.45,204995.0,104994.0,0.5121808443173946,MEGADONOR_DEPENDENT,REP
C00815779,DEMOCRACY PROTECTION PAC,0.0,0.0,,0.0,BROAD_BASED,
C00815787,GEORGIANS PAC,,,,0.0,BROAD_BASED,
C00815837,PERMANENT MAJORITY,,,,0.0,BROAD_BASED,
C00815910,COMMITTEE TO ORGANIZE AND REMOVE ABUSERS PAC,0.0,0.0,,0.0,BROAD_BASED,
C00815936,COALESCE MISSISSIPPI,0.0,0.0,,0.0,BROAD_BASED,
C00815969,N.C.P.,,,,0.0,BROAD_BASED,
C00816033,REAL REPUBLICAN REFORM PAC,0.0,0.0,,0.0,BROAD_BASED,
C00816173,TENNESSEE IMMIGRANT AND REFUGEE RIGHTS COALITION VOTES ACTION PAC,31271.77,7753.0,0.0,0.0,BROAD_BASED,DEM
C00816256,AMERICAN HEMP GROWERS SUPER PAC,0.0,0.0,,0.0,BROAD_BASED,
C00816298,RETAKE THE HOUSE 2022,,,,0.0,BROAD_BASED,
C00779314,THE FREEDOM FORWARD FUND,65500.0,38853.58,0.0,0.0,BROAD_BASED,BIPARTISAN
C00779488,WHAT'S NEXT AMERICA,9208.39,0.0,,0.0,BROAD_BASED,
C00779595,RSLC PAC,19520915.63,2234021.83,2234012.0,1.0,MEGADONOR_DEPENDENT,BIPARTISAN
C00780247,ST ROCCO FOUNDATION,3006.77,0.0,,0.0,BROAD_BASED,
C00817122,GOA VICTORY FUND,1580716.07,1280025.05,1227051.0,0.950309476677726,MEGADONOR_DEPENDENT,REP
C00817189,AMERICAN LIBERTY PROJECT,,,,0.0,BROAD_BASED,
C00817197,LEFT DEMOCRATS FOR AMERICA,975.48,0.0,,0.0,BROAD_BASED,
C00817288,CONSERVATIVES FOR A BETTER AMERICA,0.0,0.0,,0.0,BROAD_BASED,
C00817312,OHIO ADVOCATES FOR FREEDOM AND LIBERTY PAC,,,,0.0,BROAD_BASED,
C00817502,ALOHAAINA NATIONAL COMMITTEE INC,,,,0.0,BROAD_BASED,
C00817536,CLIMATE POWER ACTION,10408979.71,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00817569,U.S. SUPER PAC,,,,0.0,BROAD_BASED,
C00817635,POSTERITY PAC,40109.01,0.0,,0.0,BROAD_BASED,
C00817643,OUR FAMILIES FIRST,31000.0,0.0,,0.0,BROAD_BASED,
C00817684,SAVE COLORADO SUPER PAC,,,,0.0,BROAD_BASED,
C00817742,MS CONSERVATIVE ACTION PAC,0.0,0.0,,0.0,BROAD_BASED,
C00787507,THE REPUBLIC PAC,0.0,0.0,,0.0,BROAD_BASED,
C00787515,"RIGHT DIRECTION WOMEN, INC.",11428.18,0.0,,0.0,BROAD_BASED,
C00787564,ONWARD KENTUCKY,109.0,0.0,,0.0,BROAD_BASED,
C00787671,FIREFIGHTERS COALITION OF AMERICA PAC,321423.6,54975.36,0.0,0.0,BROAD_BASED,BIPARTISAN
C00787887,"SNAKE RIVER CITIZENS FOR LIBERTY PAC, INC.",856.82,0.0,,0.0,BROAD_BASED,
C00787945,BLUEWAVEAMERICA LLC,4610076.58,969235.5,0.0,0.0,BROAD_BASED,DEM
C00787960,ENERGY DRIVES AMERICA PAC,0.0,0.0,,0.0,BROAD_BASED,
C00787978,BATTLE BORN VALUES PAC,0.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00788075,CHANGE NEW YORK - SAVE AMERICA PAC,0.0,0.0,,0.0,BROAD_BASED,
C00788091,FIREBRAND PAC,300.0,0.0,,0.0,BROAD_BASED,
C00788315,PARENT PARTY SUPER PAC,0.0,0.0,,0.0,BROAD_BASED,
C00788430,POLICE OFFICER RIGHTS PAC,0.0,0.0,,0.0,BROAD_BASED,
C00788679,"GMI PAC, INC.",250.0,0.0,,0.0,BROAD_BASED,
C00788851,OHIO LEADS,,,,0.0,BROAD_BASED,
C00788877,WYOMING VALUES,0.0,0.0,,0.0,BROAD_BASED,
C00782037,TEAM PAC,0.0,0.0,,0.0,BROAD_BASED,
C00782086,OHIO WOMEN RISING,0.0,0.0,,0.0,BROAD_BASED,
C00782144,LEAD THE WAY PAC,0.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00782227,DEFEND AMERICAN FREEDOM PAC,0.0,0.0,,0.0,BROAD_BASED,
C00782235,UNITED HEALTH FOUNDATION OF AMERICA,0.0,0.0,,0.0,BROAD_BASED,
C00782508,CHANGE FOR ARIZONA 2024 PAC,349849.49,45405.38,0.0,0.0,BROAD_BASED,NON_PARTISAN
C00782656,ALABAMA CHRISTIAN CONSERVATIVES,0.0,0.0,,0.0,BROAD_BASED,
C00782664,AMERICA FUND,26416715.24,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00782805,THE DOUGLASS PROJECT,0.0,0.0,,0.0,BROAD_BASED,
C00782847,KEEPING AMERICA STRONG PAC,176276.79,77956.38,18000.0,0.2309113300492611,BROAD_BASED,REP
C00865717,FLIP THE 40TH,398075.0,60600.35,0.0,0.0,BROAD_BASED,DEM
C00865725,NEIGHBORS FOR RESULTS,2565000.54,1956217.82,1646854.0,0.687141430165304,MEGADONOR_DEPENDENT,DEM
C00865758,UNITE WA PAC,0.0,0.0,,0.0,BROAD_BASED,
C00865824,CHILD HOPE USA,,,,0.0,BROAD_BASED,
C00865923,BUILDING A STRONG AMERICA,565000.0,0.0,0.0,0.0,BROAD_BASED,REP
C00865964,PA CONGRESSIONAL CONSERVATIVES FUND,1474127.69,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00865980,CALIFORNIA COMMON SENSE TRUST,12601.0,0.0,,0.0,BROAD_BASED,
C00865998,LEHIGH VALLEY REPUBLICAN CONGRESSIONAL LEADERSHIP FUND,150.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00866269,CENTRAL VALLEY VALUES PAC,980000.0,809659.09,809649.0,1.0,MEGADONOR_DEPENDENT,BIPARTISAN
C00866368,CONSERVATIVE VOTERS ALLIANCE,1741421.0,977611.87,369712.0,0.3781833060556465,MEGADONOR_INFLUENCED,REP
C00866418,IMPACT 65,80000.0,20000.0,0.0,0.0,BROAD_BASED,DEM
C00866434,TENNESSEE MOMPAC,48279.8,0.0,,0.0,BROAD_BASED,
C00866467,SAVE CHESTER FIRE DEPARTMENT,,,,0.0,BROAD_BASED,
C00866517,GO AMERICA PAC,41785.28,21299.33,0.0,0.0,BROAD_BASED,REP
C00866574,YOUR TURN PAC,0.0,0.0,,0.0,BROAD_BASED,
C00866673,ALABAMA FAMILIES PAC,104389.3,75818.9,0.0,0.0,BROAD_BASED,BIPARTISAN
C00866681,AMERICAN FORTITUDE,55898.76,0.0,,0.0,BROAD_BASED,
C00866780,PA UNITED FEDERAL ACTION COMMITTEE,1573000.4,758935.98,325296.0,0.42862733471686926,MEGADONOR_INFLUENCED,DEM
C00866897,ELEVATE AMERICA PAC,105.0,0.0,,0.0,BROAD_BASED,
C00867036,RIGHT FOR AMERICA,72503980.31,69583233.16,69316476.0,0.9961664611525772,MEGADONOR_DEPENDENT,BIPARTISAN
C00881318,EMPIRICALPOLITICAL CORP,2425.0,2500.0,0.0,0.0,BROAD_BASED,REP
C00881375,IMWU SUPER PAC,,,,0.0,BROAD_BASED,
C00881474,FLORIDA PATRIOTS PAC,4570000.0,3090434.15,2739623.0,0.8864880309265107,MEGADONOR_DEPENDENT,REP
C00881482,1889 PAC,650000.0,590572.0,0.0,0.0,BROAD_BASED,BIPARTISAN
C00881532,MISSOURIANS FOR COMMON SENSE PAC,1.0,0.0,,0.0,BROAD_BASED,
C00881557,CITIZENS ALERT MEDIA,2200.0,1707.5,0.0,0.0,BROAD_BASED,REP
C00881573,VIRGINIANS DEFENDING THE CONSTITUTION,13915.0,2851.73,0.0,0.0,BROAD_BASED,DEM
C00881607,RIGHT REASON PAC,100600.01,98112.2,0.0,0.0,BROAD_BASED,REP
C00881631,AMERICA FIRST VETERANS PAC,30000.0,0.0,,0.0,BROAD_BASED,
C00881649,SAVE URBAN AMERICA PAC,0.0,0.0,,0.0,BROAD_BASED,
C00881656,CANVASSING CONNECTORS PAC,214752.5,0.0,,0.0,BROAD_BASED,
C00881664,SAVE URBAN MISSOURI VICTORY FUND,0.0,0.0,,0.0,BROAD_BASED,
C00881680,MOMS FOR SAFE STREETS,22701.38,0.0,,0.0,BROAD_BASED,
C00881706,JUNTOS POR FLORIDA PAC FEDERAL,5000.0,0.0,,0.0,BROAD_BASED,
C00881730,SILVER SPROUT AID ALLIANCE,,,,0.0,BROAD_BASED,
C00881805,SAG PAC INC.,16907482.4,7346958.03,6958904.0,0.9471828373927735,MEGADONOR_DEPENDENT,BIPARTISAN
C00881821,CHILDREN FIRST PAC,,,,0.0,BROAD_BASED,
C00881938,PIT PAC,65442.0,0.0,,0.0,BROAD_BASED,
C00881987,DUTY TO AMERICA PAC,23640000.0,23591142.83,23008777.0,0.9753150369314763,MEGADONOR_DEPENDENT,DEM
C00882019,MI FAMILIA DECIDE PAC,235000.0,215000.0,0.0,0.0,BROAD_BASED,DEM
C00882027,WEATHERS FOR STATE,,,,0.0,BROAD_BASED,
C00882050,TOGETHER FOR NEVADA'S FUTURE PAC,2893800.0,2358817.0,2358816.0,1.0,MEGADONOR_DEPENDENT,REP
C00882092,NO RINO USA,0.0,0.0,,0.0,BROAD_BASED,
C00882100,MONTANA FAMILIES,1351654.2,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00882126,VIRGINIA IN MILWAUKEE 2024,701383.64,0.0,,0.0,BROAD_BASED,
C00882266,BLUE WAVE ACTION D/B/A BWA,2425100.0,2311811.41,2069193.0,0.8950540010243065,MEGADONOR_DEPENDENT,DEM
C00882282,FREE AND BRAVE ACTION FUND,10758.13,0.0,,0.0,BROAD_BASED,
C00882381,PEOPLE POWER PENNSYLVANIA,4749000.0,3058375.12,2558270.0,0.8342445030622151,MEGADONOR_DEPENDENT,BIPARTISAN
C00882399,ANTI-PSYCHOPATH PAC INC.,3291994.25,2717105.38,1514921.0,0.5502550737797957,MEGADONOR_DEPENDENT,REP
C00882431,EMPOWERING BLACK AMERICANS PAC,352271.94,184259.65,0.0,0.0,BROAD_BASED,DEM
C00882456,OPERATION BULLYPROOF,100.0,0.0,,0.0,BROAD_BASED,
C00882472,CRYPTO / BITCOIN USA SUPER PAC,,,,0.0,BROAD_BASED,
C00882480,PRIVATE PROPERTY RIGHTS PAC,140000.0,0.0,,0.0,BROAD_BASED,
C00882555,FC PAC,6500200.0,4806118.9,4649064.0,0.9673244826476985,MEGADONOR_DEPENDENT,DEM
C00882571,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA FEDERAL PAC,80000.0,0.0,0.0,0.0,BROAD_BASED,DEM
C00882613,ALLIANCE FOR FREEDOM AND RESPONSIBILITY,0.0,0.0,,0.0,BROAD_BASED,
C00882621,OREGONIANS FOR TRUTH AND ACCOUNTABILITY PAC,134500.0,100783.6,0.0,0.0,BROAD_BASED,DEM
C00758516,WHY THIS MATTERS,367.0,0.0,,0.0,BROAD_BASED,
C00758607,NORTH COUNTRY PAC,0.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00758664,FOR A BETTER COLORADO,0.0,0.0,,0.0,BROAD_BASED,
C00758672,STAND FOR BETTER PAC,0.0,0.0,,0.0,BROAD_BASED,
C00758680,ADVANCE OKLAHOMA PAC,,,,0.0,BROAD_BASED,
C00758789,NEW SOUTH SUPER PAC,740.75,1408.3,1408.0,1.0,MEGADONOR_DEPENDENT,DEM
C00758847,FIGHTING FOR AMERICA PAC,0.9,0.0,,0.0,BROAD_BASED,
C00758938,POLICE COALITION OF AMERICA PAC,3327417.49,42892.04,0.0,0.0,BROAD_BASED,REP
C00758953,THE AMERICAN FIREFIGHTERS INITIATIVE PAC,,,,0.0,BROAD_BASED,
C00759134,UNIDOS WE WIN PAC,,,,0.0,BROAD_BASED,
C00759159,THE FUTURE WE NEED,500.0,0.0,,0.0,BROAD_BASED,
C00868562,AND JUSTICE FOR ALL PAC,1000000.0,0.0,,0.0,BROAD_BASED,
C00868588,BETTER CALIFORNIA,10000.0,0.0,,0.0,BROAD_BASED,
C00868604,MONTANANS FOR PUBLIC LANDS,259307.56,221077.51,184683.0,0.741186810717095,MEGADONOR_DEPENDENT,DEM
C00868612,LOUISIANA FAMILIES FIRST PAC,345000.0,300000.0,300000.0,1.0,MEGADONOR_DEPENDENT,DEM
C00868653,LET AMERICA COMPETE PAC,0.0,0.0,,0.0,BROAD_BASED,
C00868679,AMERICANS FOR CONTRACEPTION VICTORY FUND,1427400.43,918157.07,947232.0,1.0,MEGADONOR_DEPENDENT,BIPARTISAN
C00868695,PATRIOTS FOR BORDER SECURITY,,,,0.0,BROAD_BASED,
C00868703,TRUE BLUE ACTION FUND,375.0,0.0,,0.0,BROAD_BASED,
C00868802,PAC TO REESTABLISH THE PAC FOR ALASKAN INDEPENDENCE,,,,0.0,BROAD_BASED,
C00868935,BUCKEYES FOR VALUES,222675.0,222079.77,0.0,0.0,BROAD_BASED,REP
C00868968,"RIGHT AMERICA, INC.",21164.24,0.0,,0.0,BROAD_BASED,
C00868984,RNJ 2 SAVE AMERICA T/A RNJ 2 SA,2000.0,0.0,,0.0,BROAD_BASED,
C00869040,BLUEVOTE.ORG,4657.0,0.0,3480.0,0.8091141594977912,MEGADONOR_DEPENDENT,DEM
C00869073,POWER TO THE POLLS FEDERAL FUND,4168847.31,2221032.8,3876638.0,0.7640079060622013,MEGADONOR_DEPENDENT,BIPARTISAN
C00869255,PROSPERITY FOR MICHIGAN,0.0,0.0,,0.0,BROAD_BASED,
C00869305,UNITE HERE LOCAL 11 PAC,38835.37,38835.37,74.0,0.0019060375025757264,BROAD_BASED,BIPARTISAN
C00869321,VICTORY PAC,4355565.74,543915.77,0.0,0.0,BROAD_BASED,DEM
C00869347,UNITED DEMOCRATS FUND,49194.0,12478.0,0.0,0.0,BROAD_BASED,BIPARTISAN
C00869354,PLACE AMERICA FIRST,,,,0.0,BROAD_BASED,
C00869396,HOOSIERS FOR A SECURE BORDER,0.0,0.0,,0.0,BROAD_BASED,
C00869438,MISSISSIPPI TAXPAYER FREEDOM PAC,0.0,0.0,,0.0,BROAD_BASED,
C00869487,DEMOCRATS FOR THE NEXT GENERATION,433175.0,0.0,,0.0,BROAD_BASED,
C00869503,"RESIDENTS FOR STRONG, ETHICAL LEADERSHIP",100000.0,96769.9,0.0,0.0,BROAD_BASED,DEM
C00869578,AMERICA FIRST PARTY USA NATIONAL CMTE.ORG AFP CMTE OF STATE MILITIA & CIVIL GUARD DEFENSE,,,,0.0,BROAD_BASED,
C00869669,AMERICA FIRST PARTY USA NATIONAL COMMITTEE ORG 2024 AFP NATL BALLOT ACCESS INTIATIVES ELEC,,,,0.0,BROAD_BASED,
C00869750,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 POLITICAL ACTION COMMITTEE,50000.0,0.0,0.0,0.0,BROAD_BASED,DEM
C00869768,LOCAL 18 WATER AND POWER DEFENSE LEAGUE (IBEW),50000.0,0.0,0.0,0.0,BROAD_BASED,DEM
C00869867,A BRIGHTER TOMORROW,,,,0.0,BROAD_BASED,
C00760082,AMERICAN ENERGY ACTION FUND,1805171.0,0.0,,0.0,BROAD_BASED,
C00760116,THE 9,86223.9,0.0,,0.0,BROAD_BASED,
C00760132,NYIC POLITICAL ACTION FUND,65000.0,12790.25,0.0,0.0,BROAD_BASED,DEM
C00760355,LDS DEMOCRATS OF ARIZONA,,,,0.0,BROAD_BASED,
C00760488,WOMEN'S MARCH WIN,321411.11,94518.58,0.0,0.0,BROAD_BASED,BIPARTISAN
C00760546,"STRONGER FOUNDATIONS, INC.",0.0,0.0,,0.0,BROAD_BASED,
C00831727,FREEDOM FOR INDIANA,0.0,0.0,,0.0,BROAD_BASED,
C00831826,RETHINK! GOP PAC,17202.0,0.0,,0.0,BROAD_BASED,
C00831834,THE ALLIANCE,62710.0,0.0,,0.0,BROAD_BASED,
C00831891,LEAD TO SERVE PAC,550000.0,0.0,,0.0,BROAD_BASED,
C00831909,PASIFIKA PAC,,,,0.0,BROAD_BASED,
C00831933,BLUE 2032 COMMITTEE,131.56,0.0,,0.0,BROAD_BASED,
C00832014,SENIORS FOR MIKE LEE,0.0,0.0,,0.0,BROAD_BASED,
C00832030,DANA BRADLEY FOR PRESIDENT,,,,0.0,BROAD_BASED,
C00832162,CONSERVATIVE POLICY ACTION,331337.0,0.0,,0.0,BROAD_BASED,
C00832238,DEMOCRACY THROUGH VOTING,85172.62,17338.69,0.0,0.0,BROAD_BASED,DEM
C00832311,OUR AMERICAN FUTURE PAC,31720.0,0.0,,0.0,BROAD_BASED,REP
C00832485,SHOW-ME STRONG PAC,3603000.0,3018691.38,3003170.0,0.9948583674181956,MEGADONOR_DEPENDENT,DEM
C00832519,RESTORE DEMOCRACY,,,,0.0,BROAD_BASED,
C00832550,ACTION NEVADA PAC,42463.0,10000.0,0.0,0.0,BROAD_BASED,REP
C00832642,HONEST HOOSIERS PAC,137400.0,122900.0,0.0,0.0,BROAD_BASED,REP
C00832659,MAJORITY MAKERS PAC,0.0,0.0,,0.0,BROAD_BASED,
C00832691,STANDING STRONG PAC,10579552.0,9353287.62,9319247.0,0.9963606377095026,MEGADONOR_DEPENDENT,REP
C00832980,ARIZONA'S BOLD ERA PAC (ABE PAC),1652446.82,980956.03,439984.0,0.44853258248967065,MEGADONOR_INFLUENCED,REP
C00833012,FACTS IN POLITICS,261.0,0.0,,0.0,BROAD_BASED,
C00833087,STOP ADAM POLITICAL ACTION COMMITTEE,130.0,0.0,,0.0,BROAD_BASED,
C00833095,FACTS FROM FLORIDA,0.0,0.0,,0.0,BROAD_BASED,
C00761577,FAMILY FIRST COALITION PAC,5000.0,584.4,0.0,0.0,BROAD_BASED,REP
C00761742,INDIANA CONSERVATIVE SUPER PAC,0.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00833111,PROUD TO BE PROGRESSIVE,534.99,0.0,,0.0,BROAD_BASED,
C00833210,SOUTHEAST BLUEGRASS PAC,0.0,0.0,,0.0,BROAD_BASED,
C00833228,PROJECT 72 WI PAC,3550325.93,421000.0,421000.0,1.0,MEGADONOR_DEPENDENT,REP
C00833343,HOOSIERS FOR COMMON SENSE PAC,9327.5,0.0,,0.0,BROAD_BASED,
C00833376,LEGACY PAC,,,,0.0,BROAD_BASED,
C00833418,SHE SPEAKS FOR ME,1515000.0,1490167.0,1352755.0,0.9062671044512942,MEGADONOR_DEPENDENT,DEM
C00833475,"VOICES OF REASON FUND, INC.",,,,0.0,BROAD_BASED,
C00833558,CONSERVATIVE PAC OF AMERICA,0.0,0.0,,0.0,BROAD_BASED,
C00833566,CONSTITUTIONAL CONSERVATIVES FUND,1000813.8,682936.83,0.0,0.0,BROAD_BASED,REP
C00833665,SOCIAL PROGRESS IN UNION WITH ECONOMIC GROWTH,123500.0,0.0,,0.0,BROAD_BASED,
C00833749,AMERICAN EXCEPTIONALISM PAC,8872226.96,6554190.89,3937892.0,0.6008267774081715,MEGADONOR_DEPENDENT,REP
C00833814,NEW ORDER PAC (NOPAC),37450.0,0.0,,0.0,BROAD_BASED,
C00833848,BLAC PAC,97610.54,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00833897,REAL RESULTS 4 WORKING FAMILIES,7140.52,0.0,,0.0,BROAD_BASED,
C00833970,INSPIRING AMERICA'S RENEWAL PAC,0.0,0.0,,0.0,BROAD_BASED,
C00834010,ALAINE GIULIANI,,,,0.0,BROAD_BASED,
C00834077,NEVER BACK DOWN INC.,145723168.71,37764477.49,36224698.0,0.9592285921298485,MEGADONOR_DEPENDENT,REP
C00834309,VOTE 4 US AMERICA,81000.0,0.0,,0.0,BROAD_BASED,
C00834333,AMERICAN RESILIENCE,230000.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00834358,PRO-CHOICE OF AMERICA FUND,5932.62,0.0,,0.0,BROAD_BASED,
C00834366,FAMILY DEFENSE FUND,,,,0.0,BROAD_BASED,
C00834374,GREEN 2 GREEN,,,,0.0,BROAD_BASED,
C00834432,FUTURE CALIFORNIA PAC,25000.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00687830,POR NUESTRAS FAMILIAS,2450.55,0.0,,0.0,BROAD_BASED,
C00687848,PLANNED PARENTHOOD OF ORANGE AND SAN BERNARDINO COUNTIES' COMMUNITY ACTION FUND PAC,2502554.25,0.0,0.0,0.0,BROAD_BASED,DEM
C00688200,HIGHER HEIGHTS POLITICAL FUND,385.0,0.0,,0.0,BROAD_BASED,
C00688226,NORTH CAROLINA VALUES COALITION PAC,2000.0,0.0,,0.0,BROAD_BASED,
C00884221,GRATEFUL FOUNDATION FOR AMERICAN LEADERSHIP,341248.65,0.0,,0.0,BROAD_BASED,
C00884239,"WOMEN4US, INC.",748868.45,373142.64,0.0,0.0,BROAD_BASED,DEM
C00884262,CONSERVATIVE MAJORITY PROJECT SUPER PAC,5850000.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00884312,WELE PAC,,,,0.0,BROAD_BASED,
C00884346,WYOMING SENATE CONSERVATIVES PAC,0.0,0.0,,0.0,BROAD_BASED,
C00884353,COWBOY CONSERVATIVES FUND,0.0,0.0,,0.0,BROAD_BASED,
C00884395,MAKE A DIFFERENCE MN,117169.36,108991.85,0.0,0.0,BROAD_BASED,NON_PARTISAN
C00884403,TIME FOR TRUTH,,,,0.0,BROAD_BASED,
C00884494,1837 PAC,80000.0,0.0,,0.0,BROAD_BASED,
C00884510,BATTLEGROUND DEMOCRATS,1671048.36,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00884577,WESTERN WAY ACTION PAC,60000.0,0.0,,0.0,BROAD_BASED,
C00884643,"FOUNDING PRINCIPLES COALITION PAC, INC",200000.0,0.0,,0.0,BROAD_BASED,
C00884650,VOTERS FOR FREEDOM,,,,0.0,BROAD_BASED,
C00884700,CHILDLESS CAT LADIES FOR HARRIS,,,,0.0,BROAD_BASED,
C00884718,AMERICANS FOR AMERICA,6000.0,0.0,,0.0,BROAD_BASED,
C00884726,KH PRESIDENT,,,,0.0,BROAD_BASED,
C00884817,TAT SUPER PAC,593368.38,472660.62,0.0,0.0,BROAD_BASED,BIPARTISAN
C00884858,A BETTER STL,,,,0.0,BROAD_BASED,
C00884924,INDEPENDENT PAC,0.0,0.0,,0.0,BROAD_BASED,
C00884932,TOGETHER HOUSTON,0.0,0.0,,0.0,BROAD_BASED,
C00884965,AMERICA FOR AMERICANS SUPER PAC,,,,0.0,BROAD_BASED,
C00885004,INDIAN AMERICANS 4 KAMALA HARRIS,,,,0.0,BROAD_BASED,
C00885046,THE MIDDLE,,,,0.0,BROAD_BASED,
C00885053,NIGGAS FOR TRUMP,,,,0.0,BROAD_BASED,
C00885087,NEW VOICES OF THE LAUREL HIGHLANDS,,,,0.0,BROAD_BASED,
C00885103,CLEAN UP OUR COURTS ARIZONA,,,,0.0,BROAD_BASED,
C00885111,BETTER WEST VIRGINIA PAC,0.0,0.0,,0.0,BROAD_BASED,
C00885129,SANCTUARY OF THE LUCID FLAME,,,,0.0,BROAD_BASED,
C00885145,INSPIRE COLORADO,22400.0,14950.0,0.0,0.0,BROAD_BASED,REP
C00885160,ADVANCING DEMOCRACY IN AMERICA NOW PAC,,,,0.0,BROAD_BASED,
C00885202,WE ARE NOT GOING BACK,,,,0.0,BROAD_BASED,
C00885251,CITIZENS FOR RESPONSIBLE CANNABIS POLICY,0.0,0.0,,0.0,BROAD_BASED,
C00885285,FAITH OVER FALSE IDOLS PAC,142.0,107.0,,0.0,BROAD_BASED,
C00885293,GREAT EDUCATION INITIATIVE PAC,0.0,0.0,,0.0,BROAD_BASED,
C00885327,BLACK VOTES MATTER,,,,0.0,BROAD_BASED,
C00885400,1959 PAC,754500.0,751075.0,635075.0,0.8455547049229438,MEGADONOR_DEPENDENT,REP
C00885426,CARDS AGAINST HUMANITY PAC,536537.59,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00885442,COMMITTEE TO ELECT MIKE DEMARS,,,,0.0,BROAD_BASED,
C00885475,CONSERVATIVES FOR AMERICAN GREATNESS,0.0,0.0,,0.0,BROAD_BASED,
C00885483,FOR ALL OF US,50000.0,0.0,,0.0,BROAD_BASED,
C00885509,INVEST AMERICA PAC,0.0,0.0,,0.0,BROAD_BASED,
C00762658,KEEP AMERICA AMERICA ACTION FUND,335070.0,222525.75,0.0,0.0,BROAD_BASED,BIPARTISAN
C00762781,AMERICANS FOR FREEDOM PAC,0.0,0.0,,0.0,BROAD_BASED,
C00762815,HUNTER NATION ACTION INC.,0.0,0.0,,0.0,BROAD_BASED,
C00762823,BLUE TURNOUT PROJECT,2742.5,0.0,,0.0,BROAD_BASED,
C00762872,BATTLEGROUND GEORGIA,,,,0.0,BROAD_BASED,
C00762997,TAKE BACK AMERICA PAC,,,,0.0,BROAD_BASED,
C00763193,GEORGIA HONOR,0.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00763201,BLUE SLATE,155.42,0.0,,0.0,BROAD_BASED,
C00835942,DEFEND OHIO VALUES PAC,2000000.0,1947061.8,1937046.0,0.9948563501605754,MEGADONOR_DEPENDENT,REP
C00835959,FAIRSHAKE,260070709.37,40661820.61,40659866.0,0.9999520434601347,MEGADONOR_DEPENDENT,BIPARTISAN
C00835967,CONSERVATIVES FOR AMERICAN EXCELLENCE INC.,10568973.31,7065745.17,6318466.0,0.8942458856117702,MEGADONOR_DEPENDENT,REP
C00835991,JUSTICE AND CONSTITUTION PAC,0.0,0.0,,0.0,BROAD_BASED,
C00836031,GREEN BERET POLITICAL ACTION COMMITTEE,98992.24,32547.03,0.0,0.0,BROAD_BASED,REP
C00836056,R.E.D PAC,1576456.5,0.0,,0.0,BROAD_BASED,
C00836114,DOING BUSINESS WITH CRYPTO LLC,,,,0.0,BROAD_BASED,
C00836163,NEW JERSEY REPUBLICAN VOTER INTEGRITY PROJECT: NJRVIP,,,,0.0,BROAD_BASED,
C00836189,WORKING FOR AMERICA INC.,217005.39,3496.8,0.0,0.0,BROAD_BASED,REP
C00836197,CREATORS PAC,,,,0.0,BROAD_BASED,
C00836221,DEFEND AMERICAN JOBS,60325000.01,57809173.64,57622837.0,0.9966131177508051,MEGADONOR_DEPENDENT,REP
C00836254,LOVE ABOVE ALL,,,,0.0,BROAD_BASED,
C00836338,CAMPAIGN FOR DEMOCRACY GROUP,10123527.5,860683.58,860682.0,1.0,MEGADONOR_DEPENDENT,DEM
C00836411,SAVE OUR CONSTITUTION PAC,1125000.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00836429,JOIN US,0.0,0.0,,0.0,BROAD_BASED,
