CMTE_ID,CMTE_NM,TTL_DISBURSEMENTS,CANDIDATE_DIRECT_RATE,NON_CANDIDATE_RATE,ATTACK_RATE,Q4_CONCENTRATION,PTY_GROUP,OFFICE_SEGMENT
C00811513,AMERICA FIRST - OKLAHOMA,0.0,0.0,0.0,0,0.0,,OTHER
C00811612,COMMON SENSE KENTUCKY PAC,0.0,1.0,0.0,0,0.0,NON_PARTISAN,OTHER
C00811802,PACIFIC NORTHWEST POLITICAL ACTION COMMITTEE,0.0,0.0,0.0,0,0.0,,OTHER
C00811877,WE VOTE VALUES,0.0,0.0,0.0,0,0.0,,OTHER
C00812032,BLACK/BROWN PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00812156,UPWARD OPPORTUNITY PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00812164,FLOYD COUNTY CITIZENS FOR BETTER GOVERNMENT,,0.0,0.0,0,0.0,,OTHER
C00812230,TAKE BACK OREGON PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00805952,THE GREAT AMERICAN COMEBACK,0.0,0.0,0.0,0,0.0,,OTHER
C00806000,RESTORE TRUTH USA,,0.0,0.0,0,0.0,,OTHER
C00806075,ALASKANS FOR BRISTOL BAY ACTION,0.0,0.0,0.0,0,0.0,,OTHER
C00806083,TENNESSEE CONSERVATIVES PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00806158,TAKE BACK CONTROL PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00806216,SAVE AMERICA'S MILITARY PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00806315,HARD RESET,0.0,0.0,0.0,0,0.0,,HOU
C00806406,NEW YORK FIRST,0.0,1.0,0.0,0,0.0,NON_PARTISAN,OTHER
C00806448,JORDAN HENRY FOR GLENDALE CITY COUNCIL 2022,0.0,0.0,0.0,0,0.0,,OTHER
C00815753,J STREET ACTION FUND,204995.0,1.0,0.0,0,1.0,REP,OTHER
C00815779,DEMOCRACY PROTECTION PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00815787,GEORGIANS PAC,,0.0,0.0,0,0.0,,OTHER
C00815837,PERMANENT MAJORITY,,0.0,0.0,0,0.0,,OTHER
C00815910,COMMITTEE TO ORGANIZE AND REMOVE ABUSERS PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00815936,COALESCE MISSISSIPPI,0.0,0.0,0.0,0,0.0,,OTHER
C00815969,N.C.P.,,0.0,0.0,0,0.0,,OTHER
C00816033,REAL REPUBLICAN REFORM PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00816173,TENNESSEE IMMIGRANT AND REFUGEE RIGHTS COALITION VOTES ACTION PAC,7753.0,0.9998710176705792,0.00012898232942082366,0,1.0,DEM,OTHER
C00816256,AMERICAN HEMP GROWERS SUPER PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00816298,RETAKE THE HOUSE 2022,,0.0,0.0,0,0.0,,OTHER
C00779314,THE FREEDOM FORWARD FUND,38853.58,0.9999078591985603,9.21408014397107e-05,0,1.0,BIPARTISAN,OTHER
C00779488,WHAT'S NEXT AMERICA,0.0,0.0,0.0,0,0.0,,OTHER
C00779595,RSLC PAC,2234021.83,1.0,0.0,0,0.12116439210029986,BIPARTISAN,OTHER
C00780247,ST ROCCO FOUNDATION,0.0,0.0,0.0,0,0.0,,OTHER
C00817122,GOA VICTORY FUND,1280025.05,1.0,0.0,0,0.15177755473152357,REP,OTHER
C00817189,AMERICAN LIBERTY PROJECT,,0.0,0.0,0,0.0,,OTHER
C00817197,LEFT DEMOCRATS FOR AMERICA,0.0,0.0,0.0,0,0.0,,OTHER
C00817288,CONSERVATIVES FOR A BETTER AMERICA,0.0,0.0,0.0,0,0.0,,OTHER
C00817312,OHIO ADVOCATES FOR FREEDOM AND LIBERTY PAC,,0.0,0.0,0,0.0,,OTHER
C00817502,ALOHAAINA NATIONAL COMMITTEE INC,,0.0,0.0,0,0.0,,OTHER
C00817536,CLIMATE POWER ACTION,0.0,1.0,0.0,0,0.0,NON_PARTISAN,OTHER
C00817569,U.S. SUPER PAC,,0.0,0.0,0,0.0,,OTHER
C00817635,POSTERITY PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00817643,OUR FAMILIES FIRST,0.0,0.0,0.0,0,0.0,,OTHER
C00817684,SAVE COLORADO SUPER PAC,,0.0,0.0,0,0.0,,OTHER
C00817742,MS CONSERVATIVE ACTION PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00787507,THE REPUBLIC PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00787515,"RIGHT DIRECTION WOMEN, INC.",0.0,0.0,0.0,0,0.0,,OTHER
C00787564,ONWARD KENTUCKY,0.0,0.0,0.0,0,0.0,,OTHER
C00787671,FIREFIGHTERS COALITION OF AMERICA PAC,54975.36,1.0,0.0,0,0.1583903260977302,BIPARTISAN,OTHER
C00787887,"SNAKE RIVER CITIZENS FOR LIBERTY PAC, INC.",0.0,0.0,0.0,0,0.0,,OTHER
C00787945,BLUEWAVEAMERICA LLC,969235.5,1.0,0.0,0,0.2734166355727788,DEM,OTHER
C00787960,ENERGY DRIVES AMERICA PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00787978,BATTLE BORN VALUES PAC,0.0,1.0,0.0,0,0.0,NON_PARTISAN,OTHER
C00788075,CHANGE NEW YORK - SAVE AMERICA PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00788091,FIREBRAND PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00788315,PARENT PARTY SUPER PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00788430,POLICE OFFICER RIGHTS PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00788679,"GMI PAC, INC.",0.0,0.0,0.0,0,0.0,,OTHER
C00788851,OHIO LEADS,,0.0,0.0,0,0.0,,OTHER
C00788877,WYOMING VALUES,0.0,0.0,0.0,0,0.0,,OTHER
C00782037,TEAM PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00782086,OHIO WOMEN RISING,0.0,0.0,0.0,0,0.0,,OTHER
C00782144,LEAD THE WAY PAC,0.0,1.0,0.0,0,1.0,NON_PARTISAN,OTHER
C00782227,DEFEND AMERICAN FREEDOM PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00782235,UNITED HEALTH FOUNDATION OF AMERICA,0.0,0.0,0.0,0,0.0,,OTHER
C00782508,CHANGE FOR ARIZONA 2024 PAC,45405.38,1.0,0.0,0,0.15207576258121352,NON_PARTISAN,OTHER
C00782656,ALABAMA CHRISTIAN CONSERVATIVES,0.0,0.0,0.0,0,0.0,,OTHER
C00782664,AMERICA FUND,0.0,1.0,0.0,0,0.6228586576396803,NON_PARTISAN,OTHER
C00782805,THE DOUGLASS PROJECT,0.0,0.0,0.0,0,0.0,,OTHER
C00782847,KEEPING AMERICA STRONG PAC,77956.38,0.9999438147333162,5.618526668382806e-05,0,0.0,REP,OTHER
C00865717,FLIP THE 40TH,60600.35,0.9999942244557993,5.7755442006701685e-06,0,1.0,DEM,OTHER
C00865725,NEIGHBORS FOR RESULTS,1956217.82,1.0,0.0,0,0.6064708721505887,DEM,OTHER
C00865758,UNITE WA PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00865824,CHILD HOPE USA,,0.0,0.0,0,0.0,,OTHER
C00865923,BUILDING A STRONG AMERICA,0.0,1.0,0.0,0,0.0,REP,OTHER
C00865964,PA CONGRESSIONAL CONSERVATIVES FUND,0.0,1.0,0.0,0,0.6993844724182845,NON_PARTISAN,OTHER
C00865980,CALIFORNIA COMMON SENSE TRUST,0.0,0.0,0.0,0,0.0,,OTHER
C00865998,LEHIGH VALLEY REPUBLICAN CONGRESSIONAL LEADERSHIP FUND,0.0,1.0,0.0,0,0.0,NON_PARTISAN,OTHER
C00866269,CENTRAL VALLEY VALUES PAC,809659.09,1.0,0.0,0,0.0,BIPARTISAN,OTHER
C00866368,CONSERVATIVE VOTERS ALLIANCE,977611.87,0.9999878581670658,1.2141832934187136e-05,0,0.0,REP,OTHER
C00866418,IMPACT 65,20000.0,1.0,0.0,0,0.0,DEM,OTHER
C00866434,TENNESSEE MOMPAC,0.0,0.0,0.0,0,0.0,,OTHER
C00866467,SAVE CHESTER FIRE DEPARTMENT,,0.0,0.0,0,0.0,,OTHER
C00866517,GO AMERICA PAC,21299.33,1.0,0.0,0,0.0,REP,OTHER
C00866574,YOUR TURN PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00866673,ALABAMA FAMILIES PAC,75818.9,0.9999353723148187,6.462768518133988e-05,0,0.678067375418788,BIPARTISAN,OTHER
C00866681,AMERICAN FORTITUDE,0.0,0.0,0.0,0,0.0,,OTHER
C00866780,PA UNITED FEDERAL ACTION COMMITTEE,758935.98,1.0,0.0,0,0.5813323582512512,DEM,OTHER
C00866897,ELEVATE AMERICA PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00867036,RIGHT FOR AMERICA,69583233.16,1.0,0.0,0,0.6800005325097335,BIPARTISAN,OTHER
C00881318,EMPIRICALPOLITICAL CORP,2500.0,1.0,0.0,0,0.0,REP,OTHER
C00881375,IMWU SUPER PAC,,0.0,0.0,0,0.0,,OTHER
C00881474,FLORIDA PATRIOTS PAC,3090434.15,1.0,0.0,0,0.0,REP,OTHER
C00881482,1889 PAC,590572.0,0.9999932269054408,6.7730945592092695e-06,0,0.0,BIPARTISAN,OTHER
C00881532,MISSOURIANS FOR COMMON SENSE PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00881557,CITIZENS ALERT MEDIA,1707.5,0.9997071742313324,0.0002928257686676261,0,1.0,REP,OTHER
C00881573,VIRGINIANS DEFENDING THE CONSTITUTION,2851.73,0.9990426863693267,0.0009573136306733065,0,1.0,DEM,OTHER
C00881607,RIGHT REASON PAC,98112.2,0.999997961517528,2.0384824720443007e-06,0,1.0,REP,OTHER
C00881631,AMERICA FIRST VETERANS PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00881649,SAVE URBAN AMERICA PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00881656,CANVASSING CONNECTORS PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00881664,SAVE URBAN MISSOURI VICTORY FUND,0.0,0.0,0.0,0,0.0,,OTHER
C00881680,MOMS FOR SAFE STREETS,0.0,0.0,0.0,0,0.0,,OTHER
C00881706,JUNTOS POR FLORIDA PAC FEDERAL,0.0,0.0,0.0,0,0.0,,OTHER
C00881730,SILVER SPROUT AID ALLIANCE,,0.0,0.0,0,0.0,,OTHER
C00881805,SAG PAC INC.,7346958.03,1.0,0.0,0,0.5832870026618842,BIPARTISAN,OTHER
C00881821,CHILDREN FIRST PAC,,0.0,0.0,0,0.0,,OTHER
C00881938,PIT PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00881987,DUTY TO AMERICA PAC,23591142.83,0.9999991594302937,8.405697062841e-07,0,0.5463782711827665,DEM,OTHER
C00882019,MI FAMILIA DECIDE PAC,215000.0,1.0,0.0,0,1.0,DEM,OTHER
C00882027,WEATHERS FOR STATE,,0.0,0.0,0,0.0,,OTHER
C00882050,TOGETHER FOR NEVADA'S FUTURE PAC,2358817.0,0.9999995760586768,4.2394132315770605e-07,0,0.6320230149363071,REP,OTHER
C00882092,NO RINO USA,0.0,0.0,0.0,0,0.0,,OTHER
C00882100,MONTANA FAMILIES,0.0,1.0,0.0,0,0.4918032786885246,NON_PARTISAN,OTHER
C00882126,VIRGINIA IN MILWAUKEE 2024,0.0,0.0,0.0,0,0.0,,OTHER
C00882266,BLUE WAVE ACTION D/B/A BWA,2311811.41,1.0,0.0,0,0.01367891088792188,DEM,OTHER
C00882282,FREE AND BRAVE ACTION FUND,0.0,0.0,0.0,0,0.0,,OTHER
C00882381,PEOPLE POWER PENNSYLVANIA,3058375.12,1.0,0.0,0,0.5733219603704421,BIPARTISAN,OTHER
C00882399,ANTI-PSYCHOPATH PAC INC.,2717105.38,1.0,0.0,0,0.5934250993316261,REP,OTHER
C00882431,EMPOWERING BLACK AMERICANS PAC,184259.65,0.9999910452451202,8.954754879830773e-06,0,0.0,DEM,OTHER
C00882456,OPERATION BULLYPROOF,0.0,0.0,0.0,0,0.0,,OTHER
C00882472,CRYPTO / BITCOIN USA SUPER PAC,,0.0,0.0,0,0.0,,OTHER
C00882480,PRIVATE PROPERTY RIGHTS PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00882555,FC PAC,4806118.9,0.9999973159215848,2.6840784151938024e-06,0,0.8033903122403043,DEM,OTHER
C00882571,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA FEDERAL PAC,0.0,1.0,0.0,0,1.0,DEM,OTHER
C00882613,ALLIANCE FOR FREEDOM AND RESPONSIBILITY,0.0,0.0,0.0,0,0.0,,OTHER
C00882621,OREGONIANS FOR TRUTH AND ACCOUNTABILITY PAC,100783.6,0.999994046650447,5.953349553000642e-06,0,0.25401109314070824,DEM,OTHER
C00758516,WHY THIS MATTERS,0.0,0.0,0.0,0,0.0,,OTHER
C00758607,NORTH COUNTRY PAC,0.0,1.0,0.0,0,0.0,NON_PARTISAN,OTHER
C00758664,FOR A BETTER COLORADO,0.0,0.0,0.0,0,0.0,,OTHER
C00758672,STAND FOR BETTER PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00758680,ADVANCE OKLAHOMA PAC,,0.0,0.0,0,0.0,,OTHER
C00758789,NEW SOUTH SUPER PAC,1408.3,0.9997869772065612,0.0002130227934388218,0,0.0,DEM,OTHER
C00758847,FIGHTING FOR AMERICA PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00758938,POLICE COALITION OF AMERICA PAC,42892.04,1.0,0.0,0,0.0,REP,OTHER
C00758953,THE AMERICAN FIREFIGHTERS INITIATIVE PAC,,0.0,0.0,0,0.0,,OTHER
C00759134,UNIDOS WE WIN PAC,,0.0,0.0,0,0.0,,OTHER
C00759159,THE FUTURE WE NEED,0.0,0.0,0.0,0,0.0,,OTHER
C00868562,AND JUSTICE FOR ALL PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00868588,BETTER CALIFORNIA,0.0,0.0,0.0,0,0.0,,OTHER
C00868604,MONTANANS FOR PUBLIC LANDS,221077.51,1.0,0.0,0,0.7373122664071291,DEM,OTHER
C00868612,LOUISIANA FAMILIES FIRST PAC,300000.0,1.0,0.0,0,1.0,DEM,OTHER
C00868653,LET AMERICA COMPETE PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00868679,AMERICANS FOR CONTRACEPTION VICTORY FUND,918157.07,1.0,0.0,0,0.9311858061877724,BIPARTISAN,OTHER
C00868695,PATRIOTS FOR BORDER SECURITY,,0.0,0.0,0,0.0,,OTHER
C00868703,TRUE BLUE ACTION FUND,0.0,0.0,0.0,0,0.0,,OTHER
C00868802,PAC TO REESTABLISH THE PAC FOR ALASKAN INDEPENDENCE,,0.0,0.0,0,0.0,,OTHER
C00868935,BUCKEYES FOR VALUES,222079.77,1.0,0.0,0,0.0,REP,OTHER
C00868968,"RIGHT AMERICA, INC.",0.0,0.0,0.0,0,0.0,,OTHER
C00868984,RNJ 2 SAVE AMERICA T/A RNJ 2 SA,0.0,0.0,0.0,0,0.0,,OTHER
C00869040,BLUEVOTE.ORG,0.0,1.0,0.0,0,0.0,DEM,OTHER
C00869073,POWER TO THE POLLS FEDERAL FUND,2221032.8,1.0,0.0,0,0.5978371830649329,BIPARTISAN,OTHER
C00869255,PROSPERITY FOR MICHIGAN,0.0,0.0,0.0,0,0.0,,OTHER
C00869305,UNITE HERE LOCAL 11 PAC,38835.37,0.9997072256553754,0.0002927743446246023,0,0.1500875746960643,BIPARTISAN,OTHER
C00869321,VICTORY PAC,543915.77,1.0,0.0,0,0.0,DEM,OTHER
C00869347,UNITED DEMOCRATS FUND,12478.0,1.0,0.0,0,0.7355345407917936,BIPARTISAN,OTHER
C00869354,PLACE AMERICA FIRST,,0.0,0.0,0,0.0,,OTHER
C00869396,HOOSIERS FOR A SECURE BORDER,0.0,0.0,0.0,0,0.0,,OTHER
C00869438,MISSISSIPPI TAXPAYER FREEDOM PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00869487,DEMOCRATS FOR THE NEXT GENERATION,0.0,0.0,0.0,0,0.0,,OTHER
C00869503,"RESIDENTS FOR STRONG, ETHICAL LEADERSHIP",96769.9,1.0,0.0,0,0.0,DEM,OTHER
C00869578,AMERICA FIRST PARTY USA NATIONAL CMTE.ORG AFP CMTE OF STATE MILITIA & CIVIL GUARD DEFENSE,,0.0,0.0,0,0.0,,OTHER
C00869669,AMERICA FIRST PARTY USA NATIONAL COMMITTEE ORG 2024 AFP NATL BALLOT ACCESS INTIATIVES ELEC,,0.0,0.0,0,0.0,,OTHER
C00869750,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 POLITICAL ACTION COMMITTEE,0.0,1.0,0.0,0,0.0,DEM,OTHER
C00869768,LOCAL 18 WATER AND POWER DEFENSE LEAGUE (IBEW),0.0,1.0,0.0,0,0.0,DEM,OTHER
C00869867,A BRIGHTER TOMORROW,,0.0,0.0,0,0.0,,OTHER
C00760082,AMERICAN ENERGY ACTION FUND,0.0,0.0,0.0,0,0.0,,OTHER
C00760116,THE 9,0.0,0.0,0.0,0,0.0,,OTHER
C00760132,NYIC POLITICAL ACTION FUND,12790.25,1.0,0.0,0,0.018591680223100163,DEM,OTHER
C00760355,LDS DEMOCRATS OF ARIZONA,,0.0,0.0,0,0.0,,OTHER
C00760488,WOMEN'S MARCH WIN,94518.58,0.9999938636403551,6.136359644859368e-06,0,0.5818997439641127,BIPARTISAN,OTHER
C00760546,"STRONGER FOUNDATIONS, INC.",0.0,0.0,0.0,0,0.0,,OTHER
C00831727,FREEDOM FOR INDIANA,0.0,0.0,0.0,0,0.0,,OTHER
C00831826,RETHINK! GOP PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00831834,THE ALLIANCE,0.0,0.0,0.0,0,0.0,,OTHER
C00831891,LEAD TO SERVE PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00831909,PASIFIKA PAC,,0.0,0.0,0,0.0,,OTHER
C00831933,BLUE 2032 COMMITTEE,0.0,0.0,0.0,0,0.0,,OTHER
C00832014,SENIORS FOR MIKE LEE,0.0,0.0,0.0,0,0.0,,OTHER
C00832030,DANA BRADLEY FOR PRESIDENT,,0.0,0.0,0,0.0,,PRES
C00832162,CONSERVATIVE POLICY ACTION,0.0,0.0,0.0,0,0.0,,OTHER
C00832238,DEMOCRACY THROUGH VOTING,17338.69,1.0,0.0,0,1.0,DEM,OTHER
C00832311,OUR AMERICAN FUTURE PAC,0.0,1.0,0.0,0,0.0,REP,OTHER
C00832485,SHOW-ME STRONG PAC,3018691.38,0.9999998741176384,1.2588236164567945e-07,0,0.4255967238779988,DEM,OTHER
C00832519,RESTORE DEMOCRACY,,0.0,0.0,0,0.0,,OTHER
C00832550,ACTION NEVADA PAC,10000.0,1.0,0.0,0,0.0,REP,OTHER
C00832642,HONEST HOOSIERS PAC,122900.0,1.0,0.0,0,0.0,REP,OTHER
C00832659,MAJORITY MAKERS PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00832691,STANDING STRONG PAC,9353287.62,1.0,0.0,0,0.01831710803903236,REP,OTHER
C00832980,ARIZONA'S BOLD ERA PAC (ABE PAC),980956.03,0.9999846782123354,1.5321787664612785e-05,0,0.11697951252929585,REP,OTHER
C00833012,FACTS IN POLITICS,0.0,0.0,0.0,0,0.0,,OTHER
C00833087,STOP ADAM POLITICAL ACTION COMMITTEE,0.0,0.0,0.0,0,0.0,,OTHER
C00833095,FACTS FROM FLORIDA,0.0,0.0,0.0,0,0.0,,OTHER
C00761577,FAMILY FIRST COALITION PAC,584.4,0.9924709103353868,0.007529089664613187,0,1.0,REP,OTHER
C00761742,INDIANA CONSERVATIVE SUPER PAC,0.0,1.0,0.0,0,0.0,NON_PARTISAN,OTHER
C00833111,PROUD TO BE PROGRESSIVE,0.0,0.0,0.0,0,0.0,,OTHER
C00833210,SOUTHEAST BLUEGRASS PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00833228,PROJECT 72 WI PAC,421000.0,1.0,0.0,0,0.7799145299145299,REP,OTHER
C00833343,HOOSIERS FOR COMMON SENSE PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00833376,LEGACY PAC,,0.0,0.0,0,0.0,,OTHER
C00833418,SHE SPEAKS FOR ME,1490167.0,1.0,0.0,0,0.9914515301760984,DEM,OTHER
C00833475,"VOICES OF REASON FUND, INC.",,0.0,0.0,0,0.0,,OTHER
C00833558,CONSERVATIVE PAC OF AMERICA,0.0,0.0,0.0,0,0.0,,OTHER
C00833566,CONSTITUTIONAL CONSERVATIVES FUND,682936.83,1.0,0.0,0,0.01119195830421766,REP,OTHER
C00833665,SOCIAL PROGRESS IN UNION WITH ECONOMIC GROWTH,0.0,0.0,0.0,0,0.0,,OTHER
C00833749,AMERICAN EXCEPTIONALISM PAC,6554190.89,1.0,0.0,0,0.15698332962043746,REP,OTHER
C00833814,NEW ORDER PAC (NOPAC),0.0,0.0,0.0,0,0.0,,OTHER
C00833848,BLAC PAC,0.0,1.0,0.0,0,0.8051441932969603,NON_PARTISAN,OTHER
C00833897,REAL RESULTS 4 WORKING FAMILIES,0.0,0.0,0.0,0,0.0,,OTHER
C00833970,INSPIRING AMERICA'S RENEWAL PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00834010,ALAINE GIULIANI,,0.0,0.0,0,0.0,,OTHER
C00834077,NEVER BACK DOWN INC.,37764477.49,1.0,0.0,0,0.13278912533100867,REP,OTHER
C00834309,VOTE 4 US AMERICA,0.0,0.0,0.0,0,0.0,,PRES
C00834333,AMERICAN RESILIENCE,0.0,1.0,0.0,0,0.0,NON_PARTISAN,OTHER
C00834358,PRO-CHOICE OF AMERICA FUND,0.0,0.0,0.0,0,0.0,,OTHER
C00834366,FAMILY DEFENSE FUND,,0.0,0.0,0,0.0,,OTHER
C00834374,GREEN 2 GREEN,,0.0,0.0,0,0.0,,OTHER
C00834432,FUTURE CALIFORNIA PAC,0.0,1.0,0.0,0,0.0,NON_PARTISAN,OTHER
C00687830,POR NUESTRAS FAMILIAS,0.0,0.0,0.0,0,0.0,,OTHER
C00687848,PLANNED PARENTHOOD OF ORANGE AND SAN BERNARDINO COUNTIES' COMMUNITY ACTION FUND PAC,0.0,1.0,0.0,0,0.004476914177951396,DEM,OTHER
C00688200,HIGHER HEIGHTS POLITICAL FUND,0.0,0.0,0.0,0,0.0,,OTHER
C00688226,NORTH CAROLINA VALUES COALITION PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00884221,GRATEFUL FOUNDATION FOR AMERICAN LEADERSHIP,0.0,0.0,0.0,0,0.0,,OTHER
C00884239,"WOMEN4US, INC.",373142.64,0.9999956048979017,4.395102098264658e-06,0,0.3032124585612409,DEM,OTHER
C00884262,CONSERVATIVE MAJORITY PROJECT SUPER PAC,0.0,1.0,0.0,0,0.4954954954954955,NON_PARTISAN,OTHER
C00884312,WELE PAC,,0.0,0.0,0,0.0,,OTHER
C00884346,WYOMING SENATE CONSERVATIVES PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00884353,COWBOY CONSERVATIVES FUND,0.0,0.0,0.0,0,0.0,,OTHER
C00884395,MAKE A DIFFERENCE MN,108991.85,1.0,0.0,0,0.0,NON_PARTISAN,OTHER
C00884403,TIME FOR TRUTH,,0.0,0.0,0,0.0,,OTHER
C00884494,1837 PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00884510,BATTLEGROUND DEMOCRATS,0.0,1.0,0.0,0,0.38461538461538464,NON_PARTISAN,OTHER
C00884577,WESTERN WAY ACTION PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00884643,"FOUNDING PRINCIPLES COALITION PAC, INC",0.0,0.0,0.0,0,0.0,,OTHER
C00884650,VOTERS FOR FREEDOM,,0.0,0.0,0,0.0,,OTHER
C00884700,CHILDLESS CAT LADIES FOR HARRIS,,0.0,0.0,0,0.0,,OTHER
C00884718,AMERICANS FOR AMERICA,0.0,0.0,0.0,0,0.0,,OTHER
C00884726,KH PRESIDENT,,0.0,0.0,0,0.0,,OTHER
C00884817,TAT SUPER PAC,472660.62,1.0,0.0,0,0.8522797021184502,BIPARTISAN,OTHER
C00884858,A BETTER STL,,0.0,0.0,0,0.0,,OTHER
C00884924,INDEPENDENT PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00884932,TOGETHER HOUSTON,0.0,0.0,0.0,0,0.0,,OTHER
C00884965,AMERICA FOR AMERICANS SUPER PAC,,0.0,0.0,0,0.0,,OTHER
C00885004,INDIAN AMERICANS 4 KAMALA HARRIS,,0.0,0.0,0,0.0,,OTHER
C00885046,THE MIDDLE,,0.0,0.0,0,0.0,,OTHER
C00885053,NIGGAS FOR TRUMP,,0.0,0.0,0,0.0,,OTHER
C00885087,NEW VOICES OF THE LAUREL HIGHLANDS,,0.0,0.0,0,0.0,,OTHER
C00885103,CLEAN UP OUR COURTS ARIZONA,,0.0,0.0,0,0.0,,OTHER
C00885111,BETTER WEST VIRGINIA PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00885129,SANCTUARY OF THE LUCID FLAME,,0.0,0.0,0,0.0,,OTHER
C00885145,INSPIRE COLORADO,14950.0,1.0,0.0,0,0.0,REP,OTHER
C00885160,ADVANCING DEMOCRACY IN AMERICA NOW PAC,,0.0,0.0,0,0.0,,OTHER
C00885202,WE ARE NOT GOING BACK,,0.0,0.0,0,0.0,,OTHER
C00885251,CITIZENS FOR RESPONSIBLE CANNABIS POLICY,0.0,0.0,0.0,0,0.0,,OTHER
C00885285,FAITH OVER FALSE IDOLS PAC,107.0,0.0,0.0,0,0.0,,OTHER
C00885293,GREAT EDUCATION INITIATIVE PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00885327,BLACK VOTES MATTER,,0.0,0.0,0,0.0,,OTHER
C00885400,1959 PAC,751075.0,1.0,0.0,0,0.0,REP,OTHER
C00885426,CARDS AGAINST HUMANITY PAC,0.0,1.0,0.0,0,1.0,NON_PARTISAN,OTHER
C00885442,COMMITTEE TO ELECT MIKE DEMARS,,0.0,0.0,0,0.0,,OTHER
C00885475,CONSERVATIVES FOR AMERICAN GREATNESS,0.0,0.0,0.0,0,0.0,,OTHER
C00885483,FOR ALL OF US,0.0,0.0,0.0,0,0.0,,OTHER
C00885509,INVEST AMERICA PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00762658,KEEP AMERICA AMERICA ACTION FUND,222525.75,1.0,0.0,0,0.5711807662060443,BIPARTISAN,OTHER
C00762781,AMERICANS FOR FREEDOM PAC,0.0,0.0,0.0,0,0.0,,OTHER
C00762815,HUNTER NATION ACTION INC.,0.0,0.0,0.0,0,0.0,,OTHER
C00762823,BLUE TURNOUT PROJECT,0.0,0.0,0.0,0,0.0,,OTHER
C00762872,BATTLEGROUND GEORGIA,,0.0,0.0,0,0.0,,OTHER
C00762997,TAKE BACK AMERICA PAC,,0.0,0.0,0,0.0,,OTHER
C00763193,GEORGIA HONOR,0.0,1.0,0.0,0,0.0,NON_PARTISAN,OTHER
C00763201,BLUE SLATE,0.0,0.0,0.0,0,0.0,,OTHER
C00835942,DEFEND OHIO VALUES PAC,1947061.8,1.0,0.0,0,0.0,REP,OTHER
C00835959,FAIRSHAKE,40661820.61,1.0,0.0,0,0.08781904983798622,BIPARTISAN,OTHER
C00835967,CONSERVATIVES FOR AMERICAN EXCELLENCE INC.,7065745.17,1.0,0.0,0,0.0,REP,OTHER
C00835991,JUSTICE AND CONSTITUTION PAC,0.0,0.0,0.0,0,0.0,,OTHER
