CMTE_ID,CMTE_NM,OFFICE_SEGMENT,PTY_GROUP,IMBALANCE_SCORE,GRIDLOCK_PROPENSITY,TOTAL_DEM_DISB,TOTAL_REP_DISB,TOTAL_OTHER_DISB,TOTAL_PARTISAN_DISB,TTL_RECEIPTS,TTL_DISBURSEMENTS,IND_EXPEND,TTL_CONTRIB_TO_OTHER_CMTE,PTY_COORD_EXPEND,CMTE_TP,CMTE_DSGN,CVG_END_DT
C00871012,MAKE MONTANA GREAT,OTHER,DEM,1.0,0.0,379000.0,0.0,0.0,379000.0,205000.0,189500.0,,,,O,U,
C00871079,LEADERSHIP WITH INTEGRITY PAC,OTHER,DEM,1.0,0.0,1769764.0,0.0,0.0,1769764.0,1090000.0,884886.14,,,,O,U,
C00841593,TELL IT LIKE IT IS PAC,OTHER,REP,1.0,0.0,0.0,15461392.0,41986.0,15461392.0,13869800.88,7739200.57,,,,O,U,
C00854299,BOLD AMERICA,OTHER,BIPARTISAN,0.025488607513244464,0.0,1779676.0,1691208.0,250000.0,3470884.0,2135737.76,1649090.51,,,,O,U,
C00854448,UTAHNS FOR LIBERTY,OTHER,REP,1.0,0.0,0.0,111000.0,0.0,111000.0,365000.0,55500.0,,,,O,U,
C00854869,OVRSITE PAC,OTHER,DEM,0.8276421551257903,0.0,980000.0,92420.0,0.0,1072420.0,662000.0,536210.1,,,,O,U,
C00854893,RAILROADERS FOR PUBLIC SAFETY,OTHER,REP,1.0,0.0,0.0,330420.0,2763980.0,330420.0,4304866.23,1377216.59,,,,O,U,
C00855064,CONSERVATIVE VALUES FOR UTAH,OTHER,REP,1.0,0.0,0.0,10684252.0,275000.0,10684252.0,6243822.09,5342129.42,,,,O,U,
C00855171,DARE DEFEND OUR RIGHTS PAC,OTHER,REP,1.0,0.0,0.0,205500.0,0.0,205500.0,147500.0,102750.0,,,,O,U,
C00855213,SOUTH ALABAMA CONSERVATIVES PAC,OTHER,REP,1.0,0.0,0.0,1889328.0,375000.0,1889328.0,1144253.04,912664.0,,,,O,U,
C00855379,AMERICA'S PROMISE,OTHER,DEM,1.0,0.0,778172.0,0.0,0.0,778172.0,738228.26,389086.25,,,,O,U,
C00855577,DEFEND ALABAMA,OTHER,REP,1.0,0.0,0.0,148756.0,0.0,148756.0,85500.0,74379.08,,,,O,U,
C00871327,VOTE UNCOMMITTED MN,OTHER,DEM,1.0,0.0,23106.0,0.0,0.0,23106.0,26804.01,11553.71,,,,O,U,
C00871368,PROJECT 218,OTHER,DEM,1.0,0.0,20811170.0,0.0,3375818.0,20811170.0,17665994.36,10495997.74,,,,O,U,
C00871566,MOVING MICHIGAN FORWARD,OTHER,DEM,1.0,0.0,75000.0,0.0,0.0,75000.0,87035.0,27500.0,,,,O,U,
C00871988,VOICE FOR NEW YORK,OTHER,DEM,1.0,0.0,466680.0,0.0,0.0,466680.0,438500.0,233340.0,,,,O,U,
C00872085,SOUTH CAROLINA PATRIOTS PAC,OTHER,REP,1.0,0.0,0.0,7643878.0,4126023.0,7643878.0,4058500.0,3819813.7,,,,O,U,
C00872119,VIRGINIANS FOR FREEDOM,OTHER,REP,1.0,0.0,0.0,1371774.0,151750.0,1371774.0,831750.0,761764.67,,,,O,U,
C00872127,LOWCOUNTRY CONSERVATIVES,OTHER,REP,1.0,0.0,0.0,990486.0,0.0,990486.0,515000.0,495244.11,,,,O,U,
C00872150,ROCKY MOUNTAIN VALUES PAC,OTHER,REP,1.0,0.0,0.0,1878300.0,0.0,1878300.0,925066.64,846216.09,,,,O,U,
C00872200,VIRGINIA PATRIOTS FOR FREEDOM,OTHER,REP,1.0,0.0,0.0,47168.0,100460.0,47168.0,55000.0,46792.95,,,,O,U,
C00872226,BUCKEYE PATRIOT ALLIANCE,OTHER,REP,1.0,0.0,0.0,80000.0,0.0,80000.0,45000.0,40000.0,,,,O,U,
C00872275,SOUTHERN ILLINOIS WORKING FAMILIES PAC,OTHER,REP,1.0,0.0,0.0,39278.0,355.0,39278.0,25000.0,19640.38,,,,O,U,
C00872457,RESTORING STANDARDS PAC,OTHER,REP,1.0,0.0,0.0,136660.0,0.0,136660.0,82907.0,68330.15,,,,O,U,
C00872507,BRIGHTER FUTURE ND,OTHER,REP,1.0,0.0,0.0,215266.0,0.0,215266.0,123551.0,107633.0,,,,O,U,
C00872549,BATTLEGROUND CALIFORNIA,OTHER,DEM,1.0,0.0,132610.0,0.0,3704000.0,132610.0,4163647.13,61664.14,,,,O,U,
C00872655,ACLU VOTER EDUCATION FUND,OTHER,REP,1.0,0.0,0.0,2006956.0,1000000.0,2006956.0,6895514.09,1003478.37,,,,O,U,
C00848739,"DEFENDING AMERICA PAC, INC.",OTHER,REP,1.0,0.0,0.0,535758.0,55000.0,535758.0,425000.0,267879.0,,,,O,U,
C00849489,KEYSTONE RENEWAL PAC,OTHER,BIPARTISAN,0.45208797117243915,0.0,70040184.0,26428054.0,12321708.0,96468238.0,61995153.12,54394982.49,,,,O,U,
C00849729,LAST BEST PLACE PAC,OTHER,REP,0.8942123071646593,0.0,3577340.0,64055102.0,685995.0,67632442.0,41580000.0,33816255.22,,,,O,U,
C00849877,UNIFY COLORADO,OTHER,REP,1.0,0.0,0.0,116000.0,10000.0,116000.0,101682.87,58000.0,,,,O,U,
C00855775,RED STATE BLUE RESOURCES,OTHER,REP,1.0,0.0,0.0,7000.0,0.0,7000.0,200.0,3500.0,,,,O,U,
C00855809,PATRIOTS PREVAIL PAC,OTHER,REP,1.0,0.0,0.0,758328.0,9377.0,758328.0,517650.0,379164.6,,,,O,U,
C00855924,CONSERVATIVE AMERICANS PAC,OTHER,REP,1.0,0.0,0.0,1765840.0,20000.0,1765840.0,1461601.89,882921.09,,,,O,U,
C00856385,BEEHIVE VALUES PAC,OTHER,REP,1.0,0.0,0.0,194340.0,0.0,194340.0,178462.78,97170.86,,,,O,U,
C00856427,SCREAMING EAGLE PAC INC.,OTHER,DEM,1.0,0.0,1244700.0,0.0,575000.0,1244700.0,2061720.91,622350.0,,,,O,U,
C00856435,THE FUTURE - TODAY & TOMORROW,OTHER,BIPARTISAN,0.4827586206896552,0.0,25800.0,9000.0,0.0,34800.0,31700.29,17400.0,,,,O,B,
C00856559,CONSERVATIVES FOR ACTION PAC,OTHER,REP,1.0,0.0,0.0,56984.0,0.0,56984.0,43670.0,26156.71,,,,O,U,
C00867770,WE THE PEOPLE 2024,OTHER,DEM,1.0,0.0,11332.0,0.0,0.0,11332.0,7242.38,5666.5,,,,O,U,
C00867861,TAKE BACK YOUR LIBERTY,OTHER,REP,1.0,0.0,0.0,585104.0,0.0,585104.0,374270.03,292558.0,,,,O,U,
C00867945,PROGRESSIVE SOURCE PAC,OTHER,REP,1.0,0.0,0.0,98446.0,0.0,98446.0,150875.0,49228.89,,,,O,U,
C00868026,"AMERICA'S FIRST FREEDOMS, INC.",OTHER,REP,1.0,0.0,0.0,808592.0,50000.0,808592.0,507361.5,404297.4,,,,O,U,
C00868083,ARIZONANS FOR CONSERVATIVE LEADERSHIP,OTHER,REP,1.0,0.0,0.0,154110.0,0.0,154110.0,90000.32,77057.59,,,,O,U,
C00868448,"CLEAR CHOICE PAC, INC",OTHER,NON_PARTISAN,0.0,0.0,0.0,0.0,61502.0,0.0,629130.0,30753.04,,,,O,U,
C00887042,WORKERS EN ACCION PAC,OTHER,DEM,1.0,0.0,35554.0,0.0,0.0,35554.0,217929.5,13188.05,,,,O,U,
C00887141,NY COMMON GROUND,OTHER,DEM,1.0,0.0,3929340.0,0.0,0.0,3929340.0,2000000.0,1964670.6,,,,O,U,
C00887182,PLANNED PARENTHOOD VOTES NORTH CAROLINA,OTHER,REP,0.8850372682198714,0.0,108444.0,1778150.0,0.0,1886594.0,4230341.91,942418.03,,,,O,U,
C00887208,FTW PAC,OTHER,REP,1.0,0.0,0.0,147928.0,0.0,147928.0,100911.03,73975.58,,,,O,U,
C00887414,BLACK LEADERSHIP FEDERAL PAC,OTHER,DEM,1.0,0.0,1515368.0,0.0,0.0,1515368.0,1155510.0,757685.29,,,,O,U,
C00887703,STICKER PAC,OTHER,REP,1.0,0.0,0.0,1410350.0,0.0,1410350.0,724353.99,504176.07,,,,O,U,
C00887729,AMERICAN RESOLVE PAC INC.,OTHER,REP,1.0,0.0,0.0,281010.0,0.0,281010.0,455994.75,118220.55,,,,O,U,
C00887745,WIN USA PAC LLC,OTHER,REP,1.0,0.0,0.0,88176.0,0.0,88176.0,51669.49,44088.47,,,,O,U,
C00887778,MOVING MONTANA FORWARD,OTHER,BIPARTISAN,0.23411051476499858,0.0,340770.0,211482.0,0.0,552252.0,571075.01,249929.55,,,,O,U,
C00887851,WE DECIDE,OTHER,DEM,1.0,0.0,865282.0,0.0,23504.0,865282.0,525000.0,444394.0,,,,O,U,
C00887901,MAKE AMERICA HEALTHY AGAIN (MAHA) PAC,OTHER,REP,1.0,0.0,0.0,65694.0,0.0,65694.0,326363.74,32847.6,,,,O,U,
C00888081,FOR OUR FREEDOM,OTHER,BIPARTISAN,0.3440144747035922,0.0,1337830.0,2741010.0,9180.0,4078840.0,1580768.36,1578162.9,,,,O,U,
C00888115,FAY-WEST CONCERNED CITIZENS,OTHER,NON_PARTISAN,0.0,0.0,0.0,0.0,3541.0,0.0,3590.0,3542.21,,,,O,U,
C00888172,MAHA ALLIANCE,OTHER,BIPARTISAN,0.08944109435599926,0.0,4116584.0,4925300.0,738500.0,9041884.0,8403816.8,4390195.1,,,,O,U,
C00888214,MAKE AMERICA NICE AGAIN ,OTHER,NON_PARTISAN,0.0,0.0,0.0,0.0,975.0,0.0,1500.0,975.0,,,,U,U,
C00857011,FIGHT RIGHT INC,OTHER,REP,1.0,0.0,0.0,21106880.0,3375000.0,21106880.0,14739207.16,10553442.0,,,,O,U,
C00857177,GRANITE FOR AMERICA,OTHER,DEM,1.0,0.0,3346312.0,0.0,0.0,3346312.0,2025000.0,1666389.71,,,,O,U,
C00857383,PASS THE TORCH USA INC,OTHER,DEM,1.0,0.0,914890.0,0.0,0.0,914890.0,1229837.39,457452.6,,,,O,U,
C00857425,RENEWING OUR NATION,OTHER,REP,1.0,0.0,0.0,566550.0,0.0,566550.0,300000.0,283275.0,,,,O,U,
C00858381,INDEPENDENTS MOVING THE NEEDLE,OTHER,REP,1.0,0.0,0.0,3050480.0,0.0,3050480.0,1900041.26,1513612.98,,,,O,U,
C00842344,BEST OF AMERICA PAC,OTHER,REP,0.9699176531367542,0.0,571864.0,37448042.0,0.0,38019906.0,24148568.85,19009955.72,,,,O,U,
C00842443,PROGRESS RHODE ISLAND,OTHER,DEM,1.0,0.0,250180.0,0.0,0.0,250180.0,139500.0,125090.08,,,,O,U,
C00842575,OPERATION SAVING DEMOCRACY,OTHER,DEM,1.0,0.0,150000.0,0.0,0.0,150000.0,960405.21,75000.0,,,,O,U,
C00842740,CA PROGRESSIVE PAC,OTHER,DEM,1.0,0.0,214000.0,0.0,0.0,214000.0,160500.0,107000.0,,,,O,U,
C00882779,NORTH STAR VALUES,OTHER,BIPARTISAN,0.7393636837791521,0.0,10494.0,70032.0,0.0,80526.0,50000.0,40265.6,,,,O,U,
C00882936,MAKING MISSOURI BETTER,OTHER,NON_PARTISAN,0.0,0.0,0.0,0.0,18000.0,0.0,55000.0,9000.0,,,,O,U,
C00882944,PASS THE TORCH,OTHER,DEM,1.0,0.0,87634.0,0.0,0.0,87634.0,399106.34,43817.5,,,,O,U,
C00883165,TENNESSEE VOTER PROJECT,OTHER,DEM,1.0,0.0,372.0,0.0,0.0,372.0,13340.44,186.58,,,,O,U,
C00883207,NATIONAL INTEREST PAC,OTHER,REP,1.0,0.0,0.0,2219182.0,0.0,2219182.0,863000.0,831874.7,,,,O,U,
C00883215,OUR DEMOCRACY PAC,OTHER,DEM,1.0,0.0,27100.0,0.0,0.0,27100.0,15359.08,13576.68,,,,O,U,
C00883322,THE L & C COALITION,OTHER,BIPARTISAN,0.5745371096710374,0.0,160000.0,592122.0,0.0,752122.0,486850.0,376061.0,,,,O,U,
C00883330,PROTECT AMERICA PAC,OTHER,DEM,1.0,0.0,213000.0,0.0,0.0,213000.0,110625.0,106500.0,,,,O,U,
C00883405,AD ASTRA PAC,OTHER,REP,1.0,0.0,0.0,155940.0,0.0,155940.0,76316.88,59322.8,,,,O,U,
C00883520,TURNOUT FOR AMERICA,OTHER,BIPARTISAN,0.0,0.0,2520002.0,2520002.0,200000.0,5040004.0,45670092.93,2109156.45,,,,O,U,
C00883561,COLLEGE REPUBLICANS OF AMERICA,OTHER,REP,1.0,0.0,0.0,378960.0,0.0,378960.0,99321.59,42645.57,,,,O,U,
C00883660,"CATHOLICS FOR THE FUTURE, INC.",OTHER,DEM,1.0,0.0,80338.0,0.0,0.0,80338.0,134210.49,40052.81,,,,O,U,
C00883785,DEFEAT THE EXTREME FUND,OTHER,REP,1.0,0.0,0.0,456048.0,0.0,456048.0,1297415.6,228024.82,,,,O,U,
C00883827,CIVIC TRUTH ACTION,OTHER,NON_PARTISAN,0.0,0.0,0.0,0.0,12418650.0,0.0,6395000.0,6209326.48,,,,O,U,
C00884015,AMERICANS FOR 21ST CENTURY TECHNOLOGY,OTHER,DEM,1.0,0.0,11090.0,0.0,0.0,11090.0,20554.7,5545.37,,,,O,U,
C00884023,AAPI FORWARD,OTHER,DEM,1.0,0.0,81788.0,0.0,0.0,81788.0,101996.45,30729.63,,,,O,U,
C00773390,SUPPORT AMERICA'S POLICE PAC,OTHER,BIPARTISAN,0.08261039564038024,0.0,300324.0,354412.0,0.0,654736.0,1240576.33,285478.06,,,,O,U,
C00844548,CITIZENS FOR VIRGINIA PAC,OTHER,REP,1.0,0.0,0.0,75000.0,0.0,75000.0,75000.0,37500.0,,,,O,U,
C00844613,WIN IT BACK PAC,OTHER,BIPARTISAN,0.607194208831703,0.0,86429956.0,21123886.0,16146602.0,107553842.0,61982436.97,54062372.99,,,,O,U,
C00845685,LEADERSHIP FOR OHIO FUND,OTHER,REP,1.0,0.0,0.0,10955958.0,0.0,10955958.0,6536663.04,5477980.7,,,,O,U,
C00845693,COMMITTEE FOR A BETTER RHODE ISLAND,OTHER,DEM,1.0,0.0,162000.0,0.0,0.0,162000.0,100000.0,81000.0,,,,O,U,
C00845776,CITIZENS TO SAVE OUR REPUBLIC,OTHER,NON_PARTISAN,0.0,0.0,0.0,0.0,299000.0,0.0,358863.0,112000.0,,,,O,B,
C00844282,PIVOTPAC,OTHER,DEM,0.8768702474975046,0.0,7880432.0,516986.0,0.0,8397418.0,5041250.43,4198730.82,,,,O,U,
C00844290,FAIR DEAL DEMOCRATS,OTHER,DEM,1.0,0.0,2328.0,0.0,0.0,2328.0,4881.34,1165.44,,,,O,U,
C00862094,"GREAT OPPORTUNITY PAC, INC.",OTHER,BIPARTISAN,0.0,0.0,930000.0,930000.0,50000.0,1860000.0,1495044.64,930000.0,,,,O,U,
C00872705,D2 PAC,OTHER,BIPARTISAN,0.6935319322587227,0.0,8300.0,1502.0,0.0,9802.0,9371.51,4905.1,,,,O,U,
C00872838,PRINCIPLED LEADERS PAC,OTHER,REP,1.0,0.0,0.0,289000.0,0.0,289000.0,95000.0,75000.0,,,,O,U,
C00873398,LEAD THE WAY PAC INC.,OTHER,REP,1.0,0.0,0.0,116578.0,0.0,116578.0,143741.89,58289.0,,,,O,U,
C00873638,CHAMPIONS OF FREEDOM PAC,OTHER,REP,1.0,0.0,0.0,146778.0,214808.0,146778.0,219700.0,123295.94,,,,O,U,
C00873679,TOGETHER FOR PROGRESS 2024,OTHER,BIPARTISAN,0.24190106976676057,0.0,621068.0,1017420.0,0.0,1638488.0,986703.68,819260.39,,,,O,U,
C00873877,SOLIDARITY VICTORY PAC,OTHER,DEM,1.0,0.0,1537298.0,0.0,0.0,1537298.0,1148878.69,322770.78,,,,O,U,
C00873901,THE WISCO PROJECT PAC,OTHER,BIPARTISAN,0.27272532668798943,0.0,3448406.0,1970526.0,30000.0,5418932.0,3017950.28,2709502.7,,,,O,U,
C00874156,MISSOURI CONSERVATIVES FOR CONGRESS PAC,OTHER,REP,1.0,0.0,0.0,3562310.0,0.0,3562310.0,1744990.0,1249386.37,,,,O,U,
C00845974,DUTY SERVICE HONOR,OTHER,REP,1.0,0.0,0.0,183552.0,0.0,183552.0,130100.0,91789.62,,,,O,U,
C00846428,UNITED FOR COMMON SENSE,OTHER,REP,0.8954585295208575,0.0,44250.0,802304.0,0.0,846554.0,507651.77,417008.85,,,,O,U,
C00847145,STATE ACTION FUND PAC INC.,OTHER,BIPARTISAN,0.11109566939575401,0.0,4972832.0,3978390.0,570000.0,8951222.0,5784437.73,4475620.11,,,,O,U,
C00830463,AMERICAN HONOR PAC,OTHER,REP,1.0,0.0,0.0,261180.0,0.0,261180.0,115.38,130591.0,,,,O,U,
C00831248,UNLEASH AMERICA PAC,OTHER,REP,1.0,0.0,0.0,216510.0,0.0,216510.0,297426.27,85755.48,,,,O,U,
C00831404,"WITH HONOR FUND II, INC.",OTHER,BIPARTISAN,0.15994030942752466,0.0,5123976.0,3710920.0,7270000.0,8834896.0,12107943.89,4591519.2,,,,O,U,
C00831552,"AMERICA STRONG AND FREE ACTION, INC.",OTHER,REP,1.0,0.0,0.0,2279230.0,0.0,2279230.0,2858393.8,1139628.67,,,,O,U,
C00834630,BUCKEYE VALUES PAC,OTHER,DEM,0.807609985795731,0.0,28612738.0,3045350.0,0.0,31658088.0,17103049.6,15829048.66,,,,O,U,
C00834754,"VOTE LOCAL, VOTE BLUE",OTHER,BIPARTISAN,0.7948717948717948,0.0,960.0,8400.0,0.0,9360.0,32675.0,4680.0,,,,O,U,
C00834945,FIRST FREEDOMS FOUNDATION PAC,OTHER,REP,1.0,0.0,0.0,7964.0,0.0,7964.0,4525.0,3982.01,,,,O,U,
C00835041,FORWARD BLUE,OTHER,DEM,0.8123677527970319,0.0,8055614.0,833988.0,47846.0,8889602.0,22001725.85,4401371.3,,,,O,U,
C00835066,RURAL USA PAC,OTHER,REP,1.0,0.0,0.0,72510.0,0.0,72510.0,57689.0,36255.4,,,,O,U,
C00874404,AMERICAN DEMOCRACY LAB,OTHER,BIPARTISAN,0.1963426942943656,0.0,67680.0,100750.0,0.0,168430.0,150000.0,44149.57,,,,O,U,
